Seconds	Ch1	Ch2
118	1056.910000	917.750000
118	1057.540000	918.830000
118	1058.050000	919.790000
118	1058.550000	920.710000
118	1059.140000	921.760000
118	1059.730000	922.780000
119	1060.640000	924.640000
119	1061.200000	925.620000
119	1061.550000	926.390000
119	1062.140000	927.390000
119	1062.490000	928.160000
119	1062.780000	929.060000
119	1063.450000	929.870000
119	1063.800000	930.700000
119	1064.250000	931.620000
120	1065.030000	933.260000
120	1065.460000	933.960000
120	1065.790000	934.730000
120	1066.250000	935.430000
120	1066.540000	936.180000
120	1066.910000	936.930000
120	1067.340000	937.640000
120	1067.720000	938.220000
120	1067.960000	939.040000
121	1068.670000	940.330000
121	1069.020000	941.090000
121	1069.210000	941.610000
121	1069.590000	942.200000
121	1070.040000	942.940000
121	1070.330000	943.570000
121	1070.590000	944.100000
121	1070.870000	944.600000
121	1071.060000	945.250000
122	1071.790000	946.480000
122	1071.870000	946.900000
122	1072.270000	947.430000
122	1072.490000	947.940000
122	1072.720000	948.700000
122	1073.050000	949.050000
122	1073.220000	949.540000
122	1073.490000	950.060000
122	1073.620000	950.480000
123	1074.130000	951.380000
123	1074.340000	951.980000
123	1074.530000	952.320000
123	1074.700000	952.660000
123	1074.950000	953.250000
123	1075.100000	953.670000
123	1075.390000	954.070000
123	1075.620000	954.360000
123	1075.770000	954.710000
123	1076.030000	955.320000
124	1076.280000	956.000000
124	1076.520000	956.460000
124	1076.530000	956.810000
