210913_Cbl-b_A03-H11 Fc=2-1 - 1_X	210913_Cbl-b_A03-H11 Fc=2-1 - 1_Y	210913_Cbl-b_A03-H11 Fc=2-1 - 2_X	210913_Cbl-b_A03-H11 Fc=2-1 - 2_Y	210913_Cbl-b_A03-H11 Fc=2-1 - 3_X	210913_Cbl-b_A03-H11 Fc=2-1 - 3_Y	210913_Cbl-b_A03-H11 Fc=2-1 - 4_X	210913_Cbl-b_A03-H11 Fc=2-1 - 4_Y	210913_Cbl-b_A03-H11 Fc=2-1 - 5_X	210913_Cbl-b_A03-H11 Fc=2-1 - 5_Y	210913_Cbl-b_A03-H11 Fc=2-1 - 6_X	210913_Cbl-b_A03-H11 Fc=2-1 - 6_Y	210913_Cbl-b_A03-H11 Fc=2-1 - 7_X	210913_Cbl-b_A03-H11 Fc=2-1 - 7_Y	210913_Cbl-b_A03-H11 Fc=2-1 - 8_X	210913_Cbl-b_A03-H11 Fc=2-1 - 8_Y	210913_Cbl-b_A03-H11 Fc=2-1 - 9_X	210913_Cbl-b_A03-H11 Fc=2-1 - 9_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 10_X	210913_Cbl-b_A03-H1 Fc=2-1 - 10_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 11_X	210913_Cbl-b_A03-H1 Fc=2-1 - 11_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 12_X	210913_Cbl-b_A03-H1 Fc=2-1 - 12_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 13_X	210913_Cbl-b_A03-H1 Fc=2-1 - 13_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 14_X	210913_Cbl-b_A03-H1 Fc=2-1 - 14_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 15_X	210913_Cbl-b_A03-H1 Fc=2-1 - 15_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 16_X	210913_Cbl-b_A03-H1 Fc=2-1 - 16_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 17_X	210913_Cbl-b_A03-H1 Fc=2-1 - 17_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 18_X	210913_Cbl-b_A03-H1 Fc=2-1 - 18_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 19_X	210913_Cbl-b_A03-H1 Fc=2-1 - 19_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 20_X	210913_Cbl-b_A03-H1 Fc=2-1 - 20_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 21_X	210913_Cbl-b_A03-H1 Fc=2-1 - 21_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 22_X	210913_Cbl-b_A03-H1 Fc=2-1 - 22_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 23_X	210913_Cbl-b_A03-H1 Fc=2-1 - 23_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 24_X	210913_Cbl-b_A03-H1 Fc=2-1 - 24_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 25_X	210913_Cbl-b_A03-H1 Fc=2-1 - 25_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 26_X	210913_Cbl-b_A03-H1 Fc=2-1 - 26_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 27_X	210913_Cbl-b_A03-H1 Fc=2-1 - 27_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 28_X	210913_Cbl-b_A03-H1 Fc=2-1 - 28_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 29_X	210913_Cbl-b_A03-H1 Fc=2-1 - 29_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 30_X	210913_Cbl-b_A03-H1 Fc=2-1 - 30_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 31_X	210913_Cbl-b_A03-H1 Fc=2-1 - 31_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 32_X	210913_Cbl-b_A03-H1 Fc=2-1 - 32_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 33_X	210913_Cbl-b_A03-H1 Fc=2-1 - 33_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 34_X	210913_Cbl-b_A03-H1 Fc=2-1 - 34_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 35_X	210913_Cbl-b_A03-H1 Fc=2-1 - 35_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 36_X	210913_Cbl-b_A03-H1 Fc=2-1 - 36_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 37_X	210913_Cbl-b_A03-H1 Fc=2-1 - 37_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 38_X	210913_Cbl-b_A03-H1 Fc=2-1 - 38_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 39_X	210913_Cbl-b_A03-H1 Fc=2-1 - 39_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 40_X	210913_Cbl-b_A03-H1 Fc=2-1 - 40_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 41_X	210913_Cbl-b_A03-H1 Fc=2-1 - 41_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 42_X	210913_Cbl-b_A03-H1 Fc=2-1 - 42_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 43_X	210913_Cbl-b_A03-H1 Fc=2-1 - 43_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 44_X	210913_Cbl-b_A03-H1 Fc=2-1 - 44_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 45_X	210913_Cbl-b_A03-H1 Fc=2-1 - 45_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 46_X	210913_Cbl-b_A03-H1 Fc=2-1 - 46_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 47_X	210913_Cbl-b_A03-H1 Fc=2-1 - 47_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 48_X	210913_Cbl-b_A03-H1 Fc=2-1 - 48_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 49_X	210913_Cbl-b_A03-H1 Fc=2-1 - 49_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 50_X	210913_Cbl-b_A03-H1 Fc=2-1 - 50_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 51_X	210913_Cbl-b_A03-H1 Fc=2-1 - 51_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 52_X	210913_Cbl-b_A03-H1 Fc=2-1 - 52_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 53_X	210913_Cbl-b_A03-H1 Fc=2-1 - 53_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 54_X	210913_Cbl-b_A03-H1 Fc=2-1 - 54_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 55_X	210913_Cbl-b_A03-H1 Fc=2-1 - 55_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 56_X	210913_Cbl-b_A03-H1 Fc=2-1 - 56_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 57_X	210913_Cbl-b_A03-H1 Fc=2-1 - 57_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 58_X	210913_Cbl-b_A03-H1 Fc=2-1 - 58_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 59_X	210913_Cbl-b_A03-H1 Fc=2-1 - 59_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 60_X	210913_Cbl-b_A03-H1 Fc=2-1 - 60_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 61_X	210913_Cbl-b_A03-H1 Fc=2-1 - 61_Y
490.6	7971.86	490.6	7965.37	490.6	7958.03	490.6	7951.46	490.6	7950.43	490.6	7949.72	490.6	7945.64	490.6	7943.16	490.6	7959.9	490.6	7951.82	490.6	7946.64	490.6	7943.47	490.6	7947.65	490.6	7940.51	490.6	7942.12	490.6	7941.88	490.6	7935.54	490.6	7949.93	490.6	7947.47	490.6	7945.25	490.6	7945.33	490.6	7942.95	490.6	7944.65	490.6	7946.77	490.6	7944.86	490.6	7947.11	490.6	7954.69	490.6	7950.5	490.6	7952.95	490.6	7955.07	490.6	7953.39	490.6	7960.48	490.6	7958.08	490.6	7959.92	490.6	7960.86	490.6	7962.84	490.6	7965.32	490.6	7966.22	490.6	7968.33	490.6	7966.93	490.6	7969.25	490.6	7977.68	490.6	7975.07	490.6	7974	490.6	7975.84	490.6	7973.68	490.6	7978.91	490.6	7991.49	490.6	7975.58	490.6	7977.51	490.6	7982.59	490.6	7982.35	490.6	7982.48	490.6	7982.33	490.6	7986.88	490.6	7984.32	490.6	7982.85	490.6	7991.32	490.6	7986.05	490.6	7992.1	490.6	7996.95
491.6	7969.63	491.6	7966.07	491.6	7958	491.6	7952.26	491.6	7947.55	491.6	7946.69	491.6	7946.43	491.6	7942.57	491.6	7958.8	491.6	7951.31	491.6	7946.34	491.6	7944.92	491.6	7944.6	491.6	7939.91	491.6	7940.24	491.6	7939.12	491.6	7937.59	491.6	7949.83	491.6	7946.45	491.6	7945.32	491.6	7945.01	491.6	7943.16	491.6	7944.69	491.6	7945.32	491.6	7944.12	491.6	7946.14	491.6	7955.08	491.6	7951.45	491.6	7953.16	491.6	7954.09	491.6	7952.04	491.6	7958.08	491.6	7954.06	491.6	7959.35	491.6	7959.63	491.6	7963.21	491.6	7966.39	491.6	7964.74	491.6	7967.33	491.6	7965.25	491.6	7964.61	491.6	7970.93	491.6	7970.43	491.6	7973.59	491.6	7975.19	491.6	7973.11	491.6	7971.45	491.6	7977.17	491.6	7975.94	491.6	7975.94	491.6	7979.3	491.6	7977.9	491.6	7981.07	491.6	7980.89	491.6	7982.34	491.6	7982.94	491.6	7979.95	491.6	7984.82	491.6	7984.88	491.6	7985.3	491.6	7983.08
492.6	7970.67	492.6	7964.35	492.6	7957.39	492.6	7949.07	492.6	7947.11	492.6	7947.48	492.6	7948.39	492.6	7941.84	492.6	7960.42	492.6	7949.87	492.6	7946.29	492.6	7945.47	492.6	7944.66	492.6	7938.49	492.6	7939.71	492.6	7938.49	492.6	7939.15	492.6	7949.98	492.6	7945.45	492.6	7945.48	492.6	7943.21	492.6	7940.78	492.6	7944.02	492.6	7944.28	492.6	7944.26	492.6	7946.2	492.6	7953.15	492.6	7949.2	492.6	7952.45	492.6	7953.3	492.6	7953.98	492.6	7956.27	492.6	7956.15	492.6	7957.54	492.6	7955.04	492.6	7963.52	492.6	7963.95	492.6	7964.24	492.6	7965.86	492.6	7965.05	492.6	7965.76	492.6	7970.28	492.6	7970.54	492.6	7971.9	492.6	7974.36	492.6	7971.34	492.6	7969.1	492.6	7974.31	492.6	7973.06	492.6	7976.08	492.6	7975.1	492.6	7977.7	492.6	7979.24	492.6	7981.75	492.6	7982.54	492.6	7982.64	492.6	7979.57	492.6	7986.86	492.6	7984.16	492.6	7985.39	492.6	7980.19
493.6	7970.88	493.6	7965.85	493.6	7957.14	493.6	7947.89	493.6	7951.33	493.6	7946.7	493.6	7947.07	493.6	7942.42	493.6	7958.29	493.6	7947.89	493.6	7948.02	493.6	7945.63	493.6	7942.85	493.6	7940.18	493.6	7939.17	493.6	7938.12	493.6	7937.49	493.6	7950.68	493.6	7945.74	493.6	7942.45	493.6	7946.11	493.6	7942.97	493.6	7943.55	493.6	7943.75	493.6	7942.99	493.6	7946.27	493.6	7952.59	493.6	7950.98	493.6	7952.94	493.6	7952.85	493.6	7950.37	493.6	7955.07	493.6	7953.72	493.6	7957.77	493.6	7956.93	493.6	7963.77	493.6	7965.11	493.6	7963.39	493.6	7964.32	493.6	7965.31	493.6	7964.96	493.6	7970.16	493.6	7970.96	493.6	7972.9	493.6	7973.97	493.6	7971.6	493.6	7969.78	493.6	7974.17	493.6	7974.01	493.6	7972.14	493.6	7977.11	493.6	7976.58	493.6	7979.07	493.6	7985.33	493.6	7981.77	493.6	7982.77	493.6	7979.64	493.6	7984.25	493.6	7982.65	493.6	7984.67	493.6	7982.1
494.6	7969.59	494.6	7961.61	494.6	7958.3	494.6	7949.62	494.6	7951.01	494.6	7947.44	494.6	7946.64	494.6	7941.85	494.6	7958.27	494.6	7949.57	494.6	7948.77	494.6	7942.76	494.6	7944.62	494.6	7936.73	494.6	7939	494.6	7937.97	494.6	7937.06	494.6	7948.76	494.6	7943.11	494.6	7943.08	494.6	7944.87	494.6	7940.8	494.6	7944.1	494.6	7943.17	494.6	7940.36	494.6	7945.76	494.6	7955.27	494.6	7949.87	494.6	7952.1	494.6	7953.83	494.6	7951.52	494.6	7954.57	494.6	7955.07	494.6	7957.73	494.6	7955.2	494.6	7963.96	494.6	7964.01	494.6	7964.62	494.6	7965.3	494.6	7965.04	494.6	7966.13	494.6	7968.52	494.6	7968.01	494.6	7972.04	494.6	7976.38	494.6	7973.02	494.6	7971.41	494.6	7973.71	494.6	7974.88	494.6	7974.56	494.6	7976.08	494.6	7977.95	494.6	7979.7	494.6	7983.17	494.6	7983.59	494.6	7983.96	494.6	7980.03	494.6	7983.94	494.6	7983.8	494.6	7982.8	494.6	7982.83
495.6	7971.76	495.6	7962.43	495.6	7958.29	495.6	7950.99	495.6	7948.62	495.6	7946.33	495.6	7945.25	495.6	7941.14	495.6	7955.36	495.6	7950.6	495.6	7947.83	495.6	7941.56	495.6	7944.01	495.6	7939.46	495.6	7940.31	495.6	7940.59	495.6	7938.74	495.6	7949.86	495.6	7946.45	495.6	7942.91	495.6	7945.02	495.6	7941.39	495.6	7943.59	495.6	7944.37	495.6	7943.1	495.6	7944.14	495.6	7954.22	495.6	7950.07	495.6	7952.39	495.6	7951.87	495.6	7953.08	495.6	7955.31	495.6	7956.01	495.6	7957.96	495.6	7957.81	495.6	7962.66	495.6	7964.84	495.6	7962.46	495.6	7966.18	495.6	7964.2	495.6	7966.15	495.6	7968.44	495.6	7969.1	495.6	7970.4	495.6	7977.06	495.6	7970.21	495.6	7968.91	495.6	7972.63	495.6	7976.04	495.6	7971.85	495.6	7976.31	495.6	7976.73	495.6	7978.99	495.6	7982.1	495.6	7981.9	495.6	7982.66	495.6	7981.55	495.6	7982.24	495.6	7981.27	495.6	7982.9	495.6	7982.31
496.6	7968.93	496.6	7963.17	496.6	7957.44	496.6	7951	496.6	7949.81	496.6	7945.91	496.6	7947.21	496.6	7941.37	496.6	7956.01	496.6	7949	496.6	7945.08	496.6	7940.96	496.6	7941.11	496.6	7940.61	496.6	7938.18	496.6	7938.54	496.6	7937.32	496.6	7950.87	496.6	7944.24	496.6	7941.92	496.6	7944.38	496.6	7941.77	496.6	7943.9	496.6	7944.67	496.6	7941.18	496.6	7945.06	496.6	7953.35	496.6	7949.22	496.6	7951.13	496.6	7953.23	496.6	7950.97	496.6	7954.81	496.6	7954.85	496.6	7958.17	496.6	7957.84	496.6	7962.68	496.6	7962.73	496.6	7964.05	496.6	7964.48	496.6	7965.25	496.6	7965.4	496.6	7968.85	496.6	7968.53	496.6	7973.18	496.6	7974.63	496.6	7972.26	496.6	7970.98	496.6	7974.17	496.6	7972.5	496.6	7973.3	496.6	7975.72	496.6	7978.12	496.6	7980.83	496.6	7982.46	496.6	7982.96	496.6	7982.7	496.6	7982.11	496.6	7984.43	496.6	7983.58	496.6	7984.06	496.6	7983.94
497.6	7968.4	497.6	7964.15	497.6	7956.97	497.6	7949.17	497.6	7949.02	497.6	7948.19	497.6	7947.28	497.6	7940.47	497.6	7959.07	497.6	7949.8	497.6	7946.6	497.6	7943.92	497.6	7942.84	497.6	7939.52	497.6	7939.15	497.6	7939.28	497.6	7938.89	497.6	7949.14	497.6	7945.98	497.6	7942.03	497.6	7941.93	497.6	7941.23	497.6	7944.1	497.6	7944.11	497.6	7940.37	497.6	7945.62	497.6	7953.15	497.6	7950.79	497.6	7952.93	497.6	7953.89	497.6	7951.31	497.6	7954.35	497.6	7954.88	497.6	7956.33	497.6	7958.56	497.6	7962.36	497.6	7961.96	497.6	7963.32	497.6	7968.12	497.6	7965.77	497.6	7965.32	497.6	7969.27	497.6	7968.45	497.6	7970.98	497.6	7974.31	497.6	7970.34	497.6	7968.52	497.6	7974.09	497.6	7975.89	497.6	7970.83	497.6	7976	497.6	7975.89	497.6	7980.22	497.6	7983.37	497.6	7984.69	497.6	7986.29	497.6	7979.84	497.6	7983.98	497.6	7981.82	497.6	7984.89	497.6	7982.09
498.6	7970.4	498.6	7964.09	498.6	7958.97	498.6	7949.29	498.6	7951.21	498.6	7947.46	498.6	7945.99	498.6	7940.56	498.6	7957.47	498.6	7949.07	498.6	7944.03	498.6	7945.44	498.6	7942.67	498.6	7941.97	498.6	7941.08	498.6	7936.3	498.6	7937.17	498.6	7951.09	498.6	7944.04	498.6	7943.52	498.6	7941.28	498.6	7941.19	498.6	7942.89	498.6	7944.79	498.6	7943.11	498.6	7945.13	498.6	7952.37	498.6	7950.57	498.6	7950.16	498.6	7952.76	498.6	7950.76	498.6	7952.32	498.6	7953.52	498.6	7957.27	498.6	7954.84	498.6	7964.83	498.6	7963.76	498.6	7961.96	498.6	7965.83	498.6	7964.93	498.6	7967.19	498.6	7967.28	498.6	7970.62	498.6	7970.22	498.6	7974.85	498.6	7969.34	498.6	7968.45	498.6	7974.65	498.6	7975.73	498.6	7973.86	498.6	7977.48	498.6	7977.28	498.6	7981.13	498.6	7982.72	498.6	7982.85	498.6	7983.08	498.6	7980.82	498.6	7982.81	498.6	7984.65	498.6	7983.75	498.6	7981.14
499.6	7970.08	499.6	7965.51	499.6	7957.88	499.6	7952.38	499.6	7948.44	499.6	7947.61	499.6	7946.83	499.6	7939.78	499.6	7957.82	499.6	7949.05	499.6	7943.88	499.6	7941.87	499.6	7942.71	499.6	7939.44	499.6	7940.79	499.6	7936.91	499.6	7937.13	499.6	7950.34	499.6	7946.3	499.6	7943.53	499.6	7943.25	499.6	7942.17	499.6	7942.97	499.6	7944.42	499.6	7940.19	499.6	7945.33	499.6	7953.7	499.6	7948.61	499.6	7953.1	499.6	7953.35	499.6	7950.77	499.6	7954.65	499.6	7953.57	499.6	7956.81	499.6	7957.19	499.6	7963.97	499.6	7961.04	499.6	7961.57	499.6	7966.14	499.6	7964.78	499.6	7968.25	499.6	7968.9	499.6	7969.37	499.6	7970.77	499.6	7973.45	499.6	7969.38	499.6	7970.22	499.6	7972.96	499.6	7977.89	499.6	7971.42	499.6	7975.32	499.6	7975.79	499.6	7979.74	499.6	7982.05	499.6	7981.65	499.6	7981.34	499.6	7981.92	499.6	7986.45	499.6	7983.69	499.6	7984.4	499.6	7980.3
500.6	7969.47	500.6	7962.45	500.6	7958	500.6	7948.94	500.6	7945.03	500.6	7947.48	500.6	7944.34	500.6	7940.46	500.6	7959.45	500.6	7949.83	500.6	7946.22	500.6	7943.21	500.6	7942.51	500.6	7940.21	500.6	7941.45	500.6	7938.45	500.6	7938.08	500.6	7950.8	500.6	7942.88	500.6	7942.37	500.6	7941.35	500.6	7941.27	500.6	7945.37	500.6	7944.48	500.6	7944.45	500.6	7944.86	500.6	7952.4	500.6	7950.56	500.6	7951.44	500.6	7953.97	500.6	7951.23	500.6	7954.24	500.6	7955.87	500.6	7957.9	500.6	7955.51	500.6	7963.26	500.6	7963.97	500.6	7962.92	500.6	7966.29	500.6	7964.99	500.6	7966.24	500.6	7967.8	500.6	7966.79	500.6	7969.98	500.6	7972.87	500.6	7968.94	500.6	7968.71	500.6	7976.4	500.6	7976.59	500.6	7971.6	500.6	7975.52	500.6	7974.35	500.6	7979.93	500.6	7982.52	500.6	7984.38	500.6	7981.29	500.6	7981.5	500.6	7984.68	500.6	7983.94	500.6	7982.85	500.6	7981.55
501.6	7970.89	501.6	7965.87	501.6	7956.73	501.6	7949.16	501.6	7948.32	501.6	7947.1	501.6	7946.46	501.6	7939.66	501.6	7956.47	501.6	7948.34	501.6	7944.63	501.6	7942.99	501.6	7942.15	501.6	7937.3	501.6	7942.86	501.6	7936.69	501.6	7938.04	501.6	7951.02	501.6	7945.02	501.6	7943.29	501.6	7942.13	501.6	7941.39	501.6	7942.96	501.6	7944.19	501.6	7942.48	501.6	7944.2	501.6	7953	501.6	7950.35	501.6	7950.81	501.6	7955.51	501.6	7951.96	501.6	7953.51	501.6	7954.02	501.6	7957.38	501.6	7958.32	501.6	7962.13	501.6	7964.19	501.6	7962.76	501.6	7964.97	501.6	7963.29	501.6	7966.01	501.6	7967.69	501.6	7966.45	501.6	7968.82	501.6	7975.18	501.6	7970.94	501.6	7970.76	501.6	7975.59	501.6	7976.77	501.6	7974.57	501.6	7977.34	501.6	7975.59	501.6	7980.01	501.6	7984.87	501.6	7982.39	501.6	7981.06	501.6	7979.34	501.6	7984.48	501.6	7984.09	501.6	7983.48	501.6	7980.96
502.6	7969.64	502.6	7962.91	502.6	7957.18	502.6	7950.36	502.6	7951.27	502.6	7946.79	502.6	7944.38	502.6	7941.66	502.6	7958.3	502.6	7947.67	502.6	7944.88	502.6	7944.75	502.6	7941.2	502.6	7938.95	502.6	7941.27	502.6	7938.37	502.6	7937.46	502.6	7951.17	502.6	7944.16	502.6	7942.42	502.6	7944.45	502.6	7943.41	502.6	7943.15	502.6	7943.18	502.6	7944.6	502.6	7944.39	502.6	7951.09	502.6	7949.57	502.6	7950.3	502.6	7952.4	502.6	7954.37	502.6	7953.28	502.6	7956.05	502.6	7956.97	502.6	7957.65	502.6	7964.18	502.6	7963.51	502.6	7961.95	502.6	7965.91	502.6	7965.03	502.6	7967.55	502.6	7970.24	502.6	7968.4	502.6	7969.46	502.6	7974.51	502.6	7972.34	502.6	7970.9	502.6	7975.67	502.6	7976.39	502.6	7972.9	502.6	7976.38	502.6	7978.35	502.6	7980.8	502.6	7983.83	502.6	7983.49	502.6	7984.19	502.6	7981.79	502.6	7984.51	502.6	7982.36	502.6	7984.1	502.6	7980.15
503.6	7970.17	503.6	7964.47	503.6	7957.57	503.6	7951.51	503.6	7948.78	503.6	7946.71	503.6	7945.77	503.6	7941.42	503.6	7957.67	503.6	7949.98	503.6	7944.84	503.6	7942.09	503.6	7940.46	503.6	7938.82	503.6	7942.77	503.6	7939.81	503.6	7937.71	503.6	7951.81	503.6	7943.06	503.6	7945.3	503.6	7942.88	503.6	7942.73	503.6	7943.52	503.6	7946.76	503.6	7943.17	503.6	7944.6	503.6	7950.93	503.6	7950.34	503.6	7950.85	503.6	7953.23	503.6	7953.17	503.6	7952.11	503.6	7956.75	503.6	7955.62	503.6	7959.18	503.6	7964.54	503.6	7963.35	503.6	7964.81	503.6	7964.96	503.6	7964.67	503.6	7967.96	503.6	7970.34	503.6	7967.76	503.6	7969.48	503.6	7974.07	503.6	7971.17	503.6	7972.66	503.6	7973.94	503.6	7977.52	503.6	7971.77	503.6	7976.6	503.6	7975.94	503.6	7979.57	503.6	7983.13	503.6	7983.87	503.6	7981.73	503.6	7980.44	503.6	7985.16	503.6	7981.38	503.6	7984.08	503.6	7984.22
504.6	7968.04	504.6	7965.93	504.6	7955.45	504.6	7950.72	504.6	7949.64	504.6	7946.2	504.6	7943.03	504.6	7940.89	504.6	7957.98	504.6	7949.15	504.6	7944.21	504.6	7943.26	504.6	7943.04	504.6	7939.78	504.6	7941.38	504.6	7939.18	504.6	7935.46	504.6	7951.6	504.6	7944.14	504.6	7943.73	504.6	7944.19	504.6	7942.24	504.6	7942.66	504.6	7943.35	504.6	7942.71	504.6	7946.45	504.6	7954.19	504.6	7952.97	504.6	7951.96	504.6	7952.66	504.6	7953.18	504.6	7954.17	504.6	7957.7	504.6	7955.57	504.6	7958.46	504.6	7961.36	504.6	7962.13	504.6	7964.31	504.6	7966.46	504.6	7967.06	504.6	7967.31	504.6	7967.8	504.6	7967.09	504.6	7970.09	504.6	7973.98	504.6	7973.97	504.6	7970.7	504.6	7972.8	504.6	7976.37	504.6	7973.57	504.6	7977.42	504.6	7973.91	504.6	7979.12	504.6	7985.71	504.6	7984.21	504.6	7981.48	504.6	7981.41	504.6	7983.79	504.6	7983.6	504.6	7982.61	504.6	7981.52
505.6	7968.62	505.6	7965.31	505.6	7957.65	505.6	7949.88	505.6	7952.1	505.6	7947.35	505.6	7944.06	505.6	7938.95	505.6	7957.09	505.6	7949.26	505.6	7944.35	505.6	7944.29	505.6	7943.91	505.6	7938.52	505.6	7940.53	505.6	7939.43	505.6	7937.11	505.6	7948.73	505.6	7944.89	505.6	7943.52	505.6	7942.66	505.6	7942.98	505.6	7943.76	505.6	7945.53	505.6	7941.54	505.6	7944.81	505.6	7951.89	505.6	7952.03	505.6	7949.63	505.6	7950.19	505.6	7952.88	505.6	7954.39	505.6	7957.01	505.6	7955.78	505.6	7957.11	505.6	7963.75	505.6	7964.37	505.6	7962.36	505.6	7964.72	505.6	7965.98	505.6	7963.21	505.6	7967.67	505.6	7970.45	505.6	7970.85	505.6	7974.68	505.6	7972.1	505.6	7971.64	505.6	7972.75	505.6	7973.93	505.6	7971.48	505.6	7979.33	505.6	7976.28	505.6	7978.85	505.6	7984.11	505.6	7983.24	505.6	7980.23	505.6	7979.48	505.6	7983.74	505.6	7984.53	505.6	7982.93	505.6	7982.07
506.6	7971.28	506.6	7964.06	506.6	7958.31	506.6	7949.29	506.6	7949.68	506.6	7945.88	506.6	7944.62	506.6	7939.62	506.6	7957.44	506.6	7949.37	506.6	7944.54	506.6	7943.46	506.6	7942.13	506.6	7938.33	506.6	7941.11	506.6	7938.5	506.6	7934.68	506.6	7948.42	506.6	7945.29	506.6	7943.71	506.6	7942.35	506.6	7940.35	506.6	7941.54	506.6	7945.15	506.6	7943.19	506.6	7944.38	506.6	7952.31	506.6	7949.35	506.6	7951.12	506.6	7953.28	506.6	7953.67	506.6	7955.57	506.6	7955.94	506.6	7954.01	506.6	7956.91	506.6	7962.09	506.6	7961.79	506.6	7962.48	506.6	7965.68	506.6	7965.27	506.6	7966.51	506.6	7967.41	506.6	7970.75	506.6	7970.34	506.6	7974.59	506.6	7973.14	506.6	7969.48	506.6	7972.27	506.6	7974.59	506.6	7972.78	506.6	7977.41	506.6	7975.28	506.6	7979.59	506.6	7984.28	506.6	7981.33	506.6	7981.17	506.6	7981.8	506.6	7983.56	506.6	7985.46	506.6	7983.3	506.6	7981.36
507.6	7970.86	507.6	7964.66	507.6	7955.33	507.6	7951.82	507.6	7947.98	507.6	7946.82	507.6	7944.55	507.6	7941.79	507.6	7958.07	507.6	7948.39	507.6	7945.18	507.6	7941.94	507.6	7940.54	507.6	7939.43	507.6	7942.7	507.6	7939.07	507.6	7934.47	507.6	7949.45	507.6	7943.58	507.6	7942.42	507.6	7941.7	507.6	7941.88	507.6	7943.86	507.6	7944.07	507.6	7941.78	507.6	7943.96	507.6	7950.27	507.6	7950.48	507.6	7951.12	507.6	7951.29	507.6	7953.78	507.6	7953.31	507.6	7955.96	507.6	7954.64	507.6	7958.56	507.6	7962.22	507.6	7961.35	507.6	7962.74	507.6	7964.16	507.6	7965.52	507.6	7963.91	507.6	7965.55	507.6	7967.64	507.6	7970.3	507.6	7974.35	507.6	7973.41	507.6	7972.3	507.6	7973.12	507.6	7973.69	507.6	7970.8	507.6	7977.61	507.6	7975.15	507.6	7979.28	507.6	7982.39	507.6	7982.24	507.6	7982.57	507.6	7980.53	507.6	7983.81	507.6	7981.25	507.6	7981.28	507.6	7981.3
