Seconds	Ch1	Ch2
5456	762.480000	673.020000
5456	762.610000	673.090000
5456	762.560000	673.080000
5456	762.490000	673.100000
5456	762.570000	673.060000
5456	762.530000	672.990000
5456	762.530000	673.160000
5456	762.460000	673.060000
5456	762.480000	673.070000
5456	762.490000	673.080000
5457	762.600000	673.120000
5457	762.460000	673.080000
5457	762.560000	673.090000
5457	762.540000	673.090000
5457	762.470000	673.080000
5457	762.670000	673.040000
5457	762.440000	673.040000
5457	762.520000	673.070000
5457	762.600000	672.950000
5458	762.600000	673.050000
5458	762.550000	672.990000
5458	762.570000	673.070000
5458	762.500000	673.010000
5458	762.480000	673.100000
5458	762.600000	673.100000
5458	762.540000	673.030000
5458	762.480000	673.130000
5458	762.590000	673.110000
5459	762.630000	673.020000
5459	762.530000	673.000000
5459	762.550000	673.120000
5459	762.580000	673.050000
5459	762.510000	673.070000
5459	762.580000	673.060000
5459	762.480000	673.040000
5459	762.490000	673.090000
5459	762.550000	673.060000
5460	762.470000	673.030000
5460	762.520000	673.040000
5460	762.560000	673.070000
5460	762.540000	673.060000
5460	762.610000	673.030000
5460	762.500000	672.990000
5460	762.540000	673.130000
5460	762.500000	673.030000
5460	762.590000	673.080000
5460	762.610000	673.040000
5461	762.600000	673.040000
5461	762.570000	673.090000
5461	762.620000	673.060000
5461	762.600000	673.030000
5461	762.500000	673.010000
5461	762.450000	673.020000
5461	762.640000	673.060000
5461	762.470000	673.020000
5461	762.550000	673.120000
5462	762.590000	673.030000
5462	762.500000	673.010000
5462	762.640000	673.010000
5462	762.580000	673.080000
5462	762.440000	673.060000
5462	762.580000	673.020000
5462	762.500000	673.080000
5462	762.590000	673.050000
5462	762.490000	673.070000
5463	762.650000	673.020000
5463	762.610000	673.060000
5463	762.540000	673.140000
5463	762.680000	673.090000
5463	762.460000	673.030000
5463	762.430000	673.080000
5463	762.580000	672.990000
5463	762.610000	672.970000
5463	762.510000	673.120000
5463	762.540000	673.010000
5464	762.470000	673.050000
5464	762.450000	673.030000
5464	762.470000	673.010000
5464	762.490000	672.990000
5464	762.520000	673.070000
5464	762.450000	673.040000
5464	762.560000	673.030000
5464	762.530000	673.050000
5464	762.570000	673.050000
5465	762.530000	673.000000
5465	762.560000	673.050000
5465	762.490000	673.070000
5465	762.530000	673.070000
5465	762.500000	673.060000
5465	762.670000	673.030000
5465	762.560000	673.060000
5465	762.580000	672.970000
5465	762.600000	673.050000
5466	762.550000	673.000000
5466	762.430000	673.030000
5466	762.600000	672.990000
5466	762.520000	673.050000
5466	762.600000	673.100000
5466	762.660000	672.940000
5466	762.480000	673.050000
5466	762.590000	673.030000
5466	762.510000	673.010000
5467	762.560000	673.020000
5467	762.530000	673.040000
5467	762.580000	673.040000
5467	762.440000	673.060000
5467	762.470000	673.130000
5467	762.610000	673.140000
5467	762.510000	673.010000
5467	762.550000	673.040000
5467	762.510000	673.010000
5468	762.520000	673.110000
5468	762.570000	673.010000
5468	762.490000	673.080000
5468	762.500000	673.050000
5468	762.500000	673.080000
5468	762.530000	673.050000
5468	762.570000	673.100000
5468	762.530000	673.070000
5468	762.630000	672.980000
5468	762.520000	673.060000
5469	762.580000	673.130000
5469	762.530000	673.020000
5469	762.530000	673.090000
5469	762.470000	673.130000
5469	762.650000	673.020000
5469	762.530000	673.060000
