211102_screening_A03 Fc=4-3 - 1_X	211102_screening_A03 Fc=4-3 - 1_Y	211102_screening_A03 Fc=4-3 - 2_X	211102_screening_A03 Fc=4-3 - 2_Y	211102_screening_A03 Fc=4-3 - 3_X	211102_screening_A03 Fc=4-3 - 3_Y	211102_screening_A03 Fc=4-3 - 4_X	211102_screening_A03 Fc=4-3 - 4_Y	211102_screening_A03 Fc=4-3 - 5_X	211102_screening_A03 Fc=4-3 - 5_Y	211102_screening_A03 Fc=4-3 - 6_X	211102_screening_A03 Fc=4-3 - 6_Y	211102_screening_A03 Fc=4-3 - 7_X	211102_screening_A03 Fc=4-3 - 7_Y	211102_screening_A03 Fc=4-3 - 8_X	211102_screening_A03 Fc=4-3 - 8_Y	211102_screening_A03 Fc=4-3 - 9_X	211102_screening_A03 Fc=4-3 - 9_Y	211102_screening_A0 Fc=4-3 - 10_X	211102_screening_A0 Fc=4-3 - 10_Y	211102_screening_A0 Fc=4-3 - 11_X	211102_screening_A0 Fc=4-3 - 11_Y	211102_screening_A0 Fc=4-3 - 12_X	211102_screening_A0 Fc=4-3 - 12_Y	211102_screening_A0 Fc=4-3 - 13_X	211102_screening_A0 Fc=4-3 - 13_Y	211102_screening_A0 Fc=4-3 - 14_X	211102_screening_A0 Fc=4-3 - 14_Y	211102_screening_A0 Fc=4-3 - 15_X	211102_screening_A0 Fc=4-3 - 15_Y	211102_screening_A0 Fc=4-3 - 16_X	211102_screening_A0 Fc=4-3 - 16_Y	211102_screening_A0 Fc=4-3 - 17_X	211102_screening_A0 Fc=4-3 - 17_Y	211102_screening_A0 Fc=4-3 - 18_X	211102_screening_A0 Fc=4-3 - 18_Y	211102_screening_A0 Fc=4-3 - 19_X	211102_screening_A0 Fc=4-3 - 19_Y	211102_screening_A0 Fc=4-3 - 20_X	211102_screening_A0 Fc=4-3 - 20_Y	211102_screening_A0 Fc=4-3 - 21_X	211102_screening_A0 Fc=4-3 - 21_Y	211102_screening_A0 Fc=4-3 - 22_X	211102_screening_A0 Fc=4-3 - 22_Y	211102_screening_A0 Fc=4-3 - 23_X	211102_screening_A0 Fc=4-3 - 23_Y	211102_screening_A0 Fc=4-3 - 24_X	211102_screening_A0 Fc=4-3 - 24_Y	211102_screening_A0 Fc=4-3 - 25_X	211102_screening_A0 Fc=4-3 - 25_Y	211102_screening_A0 Fc=4-3 - 26_X	211102_screening_A0 Fc=4-3 - 26_Y	211102_screening_A0 Fc=4-3 - 27_X	211102_screening_A0 Fc=4-3 - 27_Y	211102_screening_A0 Fc=4-3 - 28_X	211102_screening_A0 Fc=4-3 - 28_Y	211102_screening_A0 Fc=4-3 - 29_X	211102_screening_A0 Fc=4-3 - 29_Y	211102_screening_A0 Fc=4-3 - 30_X	211102_screening_A0 Fc=4-3 - 30_Y	211102_screening_A0 Fc=4-3 - 31_X	211102_screening_A0 Fc=4-3 - 31_Y	211102_screening_A0 Fc=4-3 - 32_X	211102_screening_A0 Fc=4-3 - 32_Y	211102_screening_A0 Fc=4-3 - 33_X	211102_screening_A0 Fc=4-3 - 33_Y	211102_screening_A0 Fc=4-3 - 34_X	211102_screening_A0 Fc=4-3 - 34_Y	211102_screening_A0 Fc=4-3 - 35_X	211102_screening_A0 Fc=4-3 - 35_Y	211102_screening_A0 Fc=4-3 - 36_X	211102_screening_A0 Fc=4-3 - 36_Y	211102_screening_A0 Fc=4-3 - 37_X	211102_screening_A0 Fc=4-3 - 37_Y	211102_screening_A0 Fc=4-3 - 38_X	211102_screening_A0 Fc=4-3 - 38_Y	211102_screening_A0 Fc=4-3 - 39_X	211102_screening_A0 Fc=4-3 - 39_Y	211102_screening_A0 Fc=4-3 - 40_X	211102_screening_A0 Fc=4-3 - 40_Y	211102_screening_A0 Fc=4-3 - 41_X	211102_screening_A0 Fc=4-3 - 41_Y	211102_screening_A0 Fc=4-3 - 42_X	211102_screening_A0 Fc=4-3 - 42_Y	211102_screening_A0 Fc=4-3 - 43_X	211102_screening_A0 Fc=4-3 - 43_Y	211102_screening_A0 Fc=4-3 - 44_X	211102_screening_A0 Fc=4-3 - 44_Y	211102_screening_A0 Fc=4-3 - 45_X	211102_screening_A0 Fc=4-3 - 45_Y	211102_screening_A0 Fc=4-3 - 46_X	211102_screening_A0 Fc=4-3 - 46_Y	211102_screening_A0 Fc=4-3 - 47_X	211102_screening_A0 Fc=4-3 - 47_Y	211102_screening_A0 Fc=4-3 - 48_X	211102_screening_A0 Fc=4-3 - 48_Y	211102_screening_A0 Fc=4-3 - 49_X	211102_screening_A0 Fc=4-3 - 49_Y	211102_screening_A0 Fc=4-3 - 50_X	211102_screening_A0 Fc=4-3 - 50_Y
277.8	8716.88	277.8	8704.73	277.8	8698.5	277.8	8694.47	277.8	8690.91	277.8	8689.85	277.8	8686.14	277.8	8678.13	277.8	8696.77	277.8	8683.86	277.8	8682.85	277.8	8678.83	277.8	8677.65	277.8	8675.46	277.8	8672.71	277.8	8672.57	277.8	8671.62	277.8	8670.8	277.8	8682.04	277.8	8677.86	277.8	8675.55	277.8	8679.34	277.8	8679	277.8	8682.05	277.8	8681.04	277.8	8687.71	277.8	8686.8	277.8	8689.22	277.8	8699.5	277.8	8698.37	277.8	8698.63	277.8	8698.84	277.8	8703.63	277.8	8705.93	277.8	8707.13	277.8	8707.85	277.8	8708.03	277.8	8710.12	277.8	8715.48	277.8	8716.34	277.8	8713.89	277.8	8717.41	277.8	8721.75	277.8	8729.29	277.8	8723.38	277.8	8729.19	277.8	8731.12	277.8	8726.64	277.8	8738.35	277.8	8733.43
278.8	8715.81	278.8	8705.56	278.8	8700.55	278.8	8695.83	278.8	8694.4	278.8	8688.98	278.8	8683.42	278.8	8676.7	278.8	8696.95	278.8	8686.73	278.8	8684.1	278.8	8681.05	278.8	8677.15	278.8	8669.37	278.8	8674.42	278.8	8674.45	278.8	8675.07	278.8	8670.68	278.8	8683	278.8	8681.17	278.8	8676.92	278.8	8680.52	278.8	8681.78	278.8	8685.3	278.8	8682.96	278.8	8687.25	278.8	8687.77	278.8	8689.67	278.8	8697.54	278.8	8696.71	278.8	8698.43	278.8	8698.19	278.8	8705.48	278.8	8707.36	278.8	8703.58	278.8	8705.01	278.8	8712.49	278.8	8714.59	278.8	8717.53	278.8	8714.89	278.8	8714.45	278.8	8719.43	278.8	8718.68	278.8	8726.4	278.8	8721.93	278.8	8730.43	278.8	8728.34	278.8	8728.87	278.8	8734.6	278.8	8729.35
279.8	8718.22	279.8	8709.12	279.8	8699.47	279.8	8696.96	279.8	8691.63	279.8	8689.35	279.8	8687.42	279.8	8678.66	279.8	8698.49	279.8	8682.19	279.8	8680.26	279.8	8679.83	279.8	8673.51	279.8	8672.43	279.8	8676.49	279.8	8673.13	279.8	8671.18	279.8	8671.2	279.8	8683.33	279.8	8679.82	279.8	8677.5	279.8	8683.75	279.8	8680.27	279.8	8681.43	279.8	8680.4	279.8	8685.3	279.8	8686.27	279.8	8691.69	279.8	8699.79	279.8	8696.74	279.8	8699.4	279.8	8697.92	279.8	8703.39	279.8	8707.38	279.8	8707.42	279.8	8708.66	279.8	8707.62	279.8	8710.02	279.8	8716.2	279.8	8715.52	279.8	8716.28	279.8	8719.21	279.8	8721.61	279.8	8727.68	279.8	8727.55	279.8	8728.64	279.8	8730.5	279.8	8727.88	279.8	8735.06	279.8	8730.8
280.8	8717.5	280.8	8707.06	280.8	8700.21	280.8	8696.17	280.8	8692.85	280.8	8691.65	280.8	8684.21	280.8	8677.67	280.8	8697.49	280.8	8685.04	280.8	8680.3	280.8	8682.49	280.8	8674.04	280.8	8669.96	280.8	8673.99	280.8	8674.08	280.8	8670.23	280.8	8670.92	280.8	8682.25	280.8	8679.76	280.8	8677.43	280.8	8682.78	280.8	8678.27	280.8	8682.39	280.8	8680.47	280.8	8687.18	280.8	8686.63	280.8	8686.84	280.8	8699.25	280.8	8694.5	280.8	8703.75	280.8	8698.54	280.8	8704.82	280.8	8705.22	280.8	8704.51	280.8	8705.45	280.8	8707.7	280.8	8712.51	280.8	8711.89	280.8	8719.3	280.8	8714.62	280.8	8717.32	280.8	8717.66	280.8	8725.03	280.8	8725.42	280.8	8729.83	280.8	8732.99	280.8	8727.7	280.8	8733.46	280.8	8729.91
281.8	8716.75	281.8	8702.3	281.8	8702.12	281.8	8695.76	281.8	8696.22	281.8	8684.6	281.8	8683.67	281.8	8678.24	281.8	8697.93	281.8	8683.66	281.8	8683.18	281.8	8676.57	281.8	8673.42	281.8	8674.74	281.8	8678.64	281.8	8673.1	281.8	8671.23	281.8	8667.63	281.8	8686.63	281.8	8678.93	281.8	8676.6	281.8	8677.85	281.8	8680.3	281.8	8680.78	281.8	8682.08	281.8	8684.54	281.8	8691.91	281.8	8690.92	281.8	8699.49	281.8	8693.24	281.8	8700.2	281.8	8698.31	281.8	8697.88	281.8	8705.18	281.8	8704.58	281.8	8705	281.8	8707.26	281.8	8704.96	281.8	8715.84	281.8	8714.47	281.8	8716.05	281.8	8717.62	281.8	8720.12	281.8	8728.02	281.8	8727.03	281.8	8729.98	281.8	8735.01	281.8	8727.37	281.8	8734.69	281.8	8731.77
282.8	8714.52	282.8	8706.85	282.8	8701.25	282.8	8697.65	282.8	8691.87	282.8	8683.95	282.8	8681.9	282.8	8678.93	282.8	8695.41	282.8	8686.91	282.8	8684.63	282.8	8679.79	282.8	8677.68	282.8	8674.9	282.8	8679.38	282.8	8672.03	282.8	8669.43	282.8	8671.78	282.8	8682.66	282.8	8674.4	282.8	8677.75	282.8	8681.68	282.8	8680.36	282.8	8682.02	282.8	8681.72	282.8	8682.91	282.8	8689.89	282.8	8690.49	282.8	8701.22	282.8	8696.27	282.8	8701.44	282.8	8698.82	282.8	8701.52	282.8	8706.49	282.8	8704.94	282.8	8706.99	282.8	8708.94	282.8	8708.24	282.8	8714.66	282.8	8716.78	282.8	8715.64	282.8	8719.76	282.8	8720.67	282.8	8724.67	282.8	8726.4	282.8	8724.67	282.8	8730.52	282.8	8726.6	282.8	8733.71	282.8	8734.96
283.8	8716.36	283.8	8703.85	283.8	8699.94	283.8	8696.72	283.8	8691.77	283.8	8692.25	283.8	8683.92	283.8	8681.07	283.8	8698.76	283.8	8682.77	283.8	8682.89	283.8	8679.06	283.8	8673.49	283.8	8671.11	283.8	8672.44	283.8	8671.8	283.8	8669.17	283.8	8669.5	283.8	8685.17	283.8	8677.68	283.8	8675.59	283.8	8683.62	283.8	8680.95	283.8	8680.43	283.8	8682.33	283.8	8685.4	283.8	8686.16	283.8	8688.95	283.8	8700.01	283.8	8695.09	283.8	8698.96	283.8	8700.16	283.8	8701.88	283.8	8707.12	283.8	8704.25	283.8	8704.68	283.8	8709.4	283.8	8709.58	283.8	8718.09	283.8	8715.3	283.8	8715.99	283.8	8718.27	283.8	8719.7	283.8	8726.31	283.8	8727.08	283.8	8730.41	283.8	8730.58	283.8	8729.71	283.8	8733.57	283.8	8729.53
284.8	8717.4	284.8	8708.69	284.8	8697.57	284.8	8699.38	284.8	8692.87	284.8	8692.31	284.8	8686.12	284.8	8677.9	284.8	8697.77	284.8	8682.27	284.8	8682.51	284.8	8677.55	284.8	8670.97	284.8	8669.42	284.8	8676.77	284.8	8669.35	284.8	8671.3	284.8	8669.81	284.8	8685.2	284.8	8678.36	284.8	8680.97	284.8	8678.46	284.8	8680.24	284.8	8680.77	284.8	8679.83	284.8	8682.81	284.8	8685.79	284.8	8687.64	284.8	8701.34	284.8	8696.56	284.8	8698.8	284.8	8698.41	284.8	8701.14	284.8	8707.01	284.8	8707.31	284.8	8706.83	284.8	8714.09	284.8	8711.19	284.8	8715.21	284.8	8714.18	284.8	8716.37	284.8	8719.44	284.8	8717.26	284.8	8725.37	284.8	8719.87	284.8	8729.82	284.8	8727.46	284.8	8728.1	284.8	8734.9	284.8	8729.04
285.8	8714.99	285.8	8705.4	285.8	8700.33	285.8	8691.8	285.8	8691.91	285.8	8686.55	285.8	8685.65	285.8	8678.24	285.8	8699.85	285.8	8684.64	285.8	8682.23	285.8	8679.57	285.8	8670.37	285.8	8677.14	285.8	8673.24	285.8	8673.38	285.8	8671.68	285.8	8669.9	285.8	8687.41	285.8	8678.4	285.8	8673.91	285.8	8680.12	285.8	8681.48	285.8	8682.19	285.8	8683.38	285.8	8688.2	285.8	8690.24	285.8	8693.2	285.8	8700.52	285.8	8698.25	285.8	8698.62	285.8	8698.65	285.8	8703.08	285.8	8708.09	285.8	8706.64	285.8	8707.33	285.8	8712.66	285.8	8711.37	285.8	8716.24	285.8	8712.26	285.8	8717.49	285.8	8721.45	285.8	8723.19	285.8	8726.64	285.8	8722.92	285.8	8730.56	285.8	8727.69	285.8	8731.61	285.8	8739.42	285.8	8729.7
286.8	8717.44	286.8	8705.32	286.8	8701.86	286.8	8694.76	286.8	8693.46	286.8	8689.79	286.8	8685.66	286.8	8678.04	286.8	8695.75	286.8	8680.57	286.8	8680.95	286.8	8680.54	286.8	8673.05	286.8	8675.22	286.8	8675.5	286.8	8671.42	286.8	8671	286.8	8677.05	286.8	8684.69	286.8	8680.15	286.8	8672.1	286.8	8678.66	286.8	8680.51	286.8	8682.5	286.8	8681.28	286.8	8684.05	286.8	8686.74	286.8	8688.29	286.8	8700.15	286.8	8693.04	286.8	8698.46	286.8	8700.24	286.8	8704.03	286.8	8705.9	286.8	8707.46	286.8	8708.4	286.8	8710.48	286.8	8710.8	286.8	8713.71	286.8	8717.57	286.8	8718.64	286.8	8719.29	286.8	8724.71	286.8	8725.58	286.8	8725.2	286.8	8728.26	286.8	8728.72	286.8	8731.38	286.8	8735.59	286.8	8730.39
287.8	8717.94	287.8	8706.33	287.8	8701.43	287.8	8694.21	287.8	8693.58	287.8	8690.02	287.8	8682.7	287.8	8679.59	287.8	8697.68	287.8	8684.65	287.8	8685.97	287.8	8678.75	287.8	8674.36	287.8	8674.59	287.8	8672.69	287.8	8673.25	287.8	8667.78	287.8	8667.36	287.8	8685.19	287.8	8678.24	287.8	8677.53	287.8	8678.96	287.8	8679.13	287.8	8683.98	287.8	8680.22	287.8	8681.89	287.8	8685.85	287.8	8684.97	287.8	8697.95	287.8	8699.02	287.8	8699.53	287.8	8699.91	287.8	8704.94	287.8	8706.37	287.8	8704.04	287.8	8704.95	287.8	8709.09	287.8	8708.32	287.8	8715.09	287.8	8714.85	287.8	8716.88	287.8	8720.85	287.8	8725.62	287.8	8725.96	287.8	8728.37	287.8	8731.77	287.8	8726.67	287.8	8729.07	287.8	8736.4	287.8	8731.96
288.8	8715.73	288.8	8706.52	288.8	8700.79	288.8	8695.63	288.8	8695.15	288.8	8691.76	288.8	8686.68	288.8	8680.78	288.8	8698.44	288.8	8686.68	288.8	8685.79	288.8	8678.98	288.8	8675.21	288.8	8675.14	288.8	8673.45	288.8	8674.57	288.8	8668.37	288.8	8670.99	288.8	8685.26	288.8	8677.55	288.8	8678.28	288.8	8679.66	288.8	8679.3	288.8	8683.03	288.8	8679.19	288.8	8682.52	288.8	8687.54	288.8	8690.23	288.8	8697.14	288.8	8698.97	288.8	8698.46	288.8	8696.15	288.8	8701.16	288.8	8708.9	288.8	8706.87	288.8	8704.69	288.8	8706.25	288.8	8708.13	288.8	8713.25	288.8	8714.24	288.8	8715.35	288.8	8721.64	288.8	8724.89	288.8	8722.96	288.8	8726.91	288.8	8729.5	288.8	8730.57	288.8	8727.34	288.8	8735.64	288.8	8729.39
289.8	8715.35	289.8	8704.4	289.8	8703.93	289.8	8691.86	289.8	8693.91	289.8	8691.98	289.8	8682.62	289.8	8681.91	289.8	8699.03	289.8	8686.04	289.8	8682.84	289.8	8677.55	289.8	8671.97	289.8	8675.65	289.8	8671.5	289.8	8671.46	289.8	8670.93	289.8	8669.25	289.8	8686.11	289.8	8675.27	289.8	8676.71	289.8	8681.36	289.8	8679.8	289.8	8680.88	289.8	8680.05	289.8	8684.01	289.8	8688.24	289.8	8690.32	289.8	8703.01	289.8	8697.98	289.8	8698.75	289.8	8697.43	289.8	8702.86	289.8	8703.84	289.8	8700.62	289.8	8705.37	289.8	8707.38	289.8	8708.3	289.8	8716.83	289.8	8713.83	289.8	8718.69	289.8	8719.43	289.8	8723.56	289.8	8726.44	289.8	8728.04	289.8	8729.49	289.8	8727.71	289.8	8728.64	289.8	8736.07	289.8	8730.38
290.8	8715.99	290.8	8704.14	290.8	8700.87	290.8	8693.08	290.8	8692.32	290.8	8693.82	290.8	8684.8	290.8	8679.81	290.8	8693.68	290.8	8686.03	290.8	8683.59	290.8	8677.28	290.8	8674.57	290.8	8670.49	290.8	8676.65	290.8	8672.2	290.8	8672.66	290.8	8669.51	290.8	8683.85	290.8	8675.89	290.8	8675.41	290.8	8679.36	290.8	8680.32	290.8	8680.13	290.8	8679.42	290.8	8686.8	290.8	8685.7	290.8	8687.3	290.8	8700.27	290.8	8695.7	290.8	8700.22	290.8	8697.26	290.8	8702.93	290.8	8702.49	290.8	8704.03	290.8	8705.85	290.8	8710.51	290.8	8710.9	290.8	8714.58	290.8	8715.77	290.8	8717.77	290.8	8720.75	290.8	8720.13	290.8	8723.67	290.8	8727.57	290.8	8729.09	290.8	8733.23	290.8	8729.2	290.8	8736.33	290.8	8730.83
291.8	8715.9	291.8	8706.24	291.8	8701.25	291.8	8692.48	291.8	8689.3	291.8	8688.81	291.8	8684.06	291.8	8679.46	291.8	8698.65	291.8	8685.92	291.8	8684.12	291.8	8680.35	291.8	8674.54	291.8	8676.14	291.8	8672.63	291.8	8671.03	291.8	8674.81	291.8	8668.92	291.8	8685.58	291.8	8678.91	291.8	8674.58	291.8	8682.43	291.8	8681.33	291.8	8680.53	291.8	8679.13	291.8	8680.54	291.8	8689.86	291.8	8689.2	291.8	8700.69	291.8	8693.59	291.8	8703.22	291.8	8699.42	291.8	8701.36	291.8	8706.33	291.8	8706.25	291.8	8704.34	291.8	8709.21	291.8	8708.29	291.8	8718.39	291.8	8713.86	291.8	8716.27	291.8	8720.67	291.8	8721.2	291.8	8727.08	291.8	8726.56	291.8	8727.65	291.8	8730.95	291.8	8728.01	291.8	8738.04	291.8	8735.3
292.8	8718.37	292.8	8703.25	292.8	8702.95	292.8	8694.99	292.8	8690.26	292.8	8690.02	292.8	8684.64	292.8	8679.29	292.8	8696.21	292.8	8683.32	292.8	8685.74	292.8	8681.56	292.8	8672.86	292.8	8672.92	292.8	8674.03	292.8	8670.93	292.8	8669.92	292.8	8672.1	292.8	8684.22	292.8	8680.61	292.8	8676.54	292.8	8677.15	292.8	8678.51	292.8	8679.17	292.8	8677.84	292.8	8685.91	292.8	8688.82	292.8	8687.46	292.8	8699.65	292.8	8697.86	292.8	8700.89	292.8	8697.76	292.8	8699.65	292.8	8704.88	292.8	8707.61	292.8	8706.25	292.8	8709.7	292.8	8710.36	292.8	8716.19	292.8	8713.1	292.8	8717.7	292.8	8718.49	292.8	8719.26	292.8	8724.54	292.8	8726.62	292.8	8726.42	292.8	8733.02	292.8	8728.73	292.8	8738.09	292.8	8731.36
293.8	8717.71	293.8	8703.98	293.8	8705.07	293.8	8696.84	293.8	8695.71	293.8	8691.41	293.8	8685.63	293.8	8679.73	293.8	8698.14	293.8	8684.32	293.8	8683.34	293.8	8675.94	293.8	8674.54	293.8	8671.82	293.8	8672.34	293.8	8671.13	293.8	8668.44	293.8	8668.21	293.8	8683.92	293.8	8680.1	293.8	8676.63	293.8	8678.11	293.8	8680.01	293.8	8680.67	293.8	8679.41	293.8	8686.94	293.8	8690.26	293.8	8691.09	293.8	8697.4	293.8	8695.51	293.8	8700.66	293.8	8701.51	293.8	8703.36	293.8	8705.78	293.8	8707.11	293.8	8703.09	293.8	8707.67	293.8	8707.02	293.8	8715.53	293.8	8711.36	293.8	8716.19	293.8	8721.04	293.8	8722.06	293.8	8722.47	293.8	8727.61	293.8	8728.03	293.8	8728.1	293.8	8729.5	293.8	8734.68	293.8	8735.76
294.8	8715.25	294.8	8705.95	294.8	8699.19	294.8	8695.44	294.8	8689.72	294.8	8692.27	294.8	8682.86	294.8	8676.79	294.8	8698.88	294.8	8687	294.8	8681.82	294.8	8675.55	294.8	8674.7	294.8	8672.33	294.8	8673.08	294.8	8669.36	294.8	8669.89	294.8	8670.47	294.8	8682.15	294.8	8678.78	294.8	8676.36	294.8	8679.88	294.8	8677.45	294.8	8680.8	294.8	8681.11	294.8	8685.72	294.8	8685.72	294.8	8690.81	294.8	8698.82	294.8	8696.13	294.8	8698.23	294.8	8700.04	294.8	8703.86	294.8	8704.25	294.8	8705.31	294.8	8706.36	294.8	8709.16	294.8	8709.66	294.8	8715.27	294.8	8716.39	294.8	8717.29	294.8	8719.67	294.8	8717.47	294.8	8722.45	294.8	8723.88	294.8	8728.14	294.8	8730.55	294.8	8729.5	294.8	8736.46	294.8	8731.51
295.8	8713.44	295.8	8705.55	295.8	8700.6	295.8	8696.17	295.8	8691.58	295.8	8691.18	295.8	8683.57	295.8	8680.6	295.8	8696.12	295.8	8686.92	295.8	8682.61	295.8	8678.32	295.8	8675.26	295.8	8675.28	295.8	8677.05	295.8	8672.09	295.8	8669.62	295.8	8669.17	295.8	8683.68	295.8	8677.79	295.8	8681.74	295.8	8678.34	295.8	8678.93	295.8	8681.77	295.8	8685.26	295.8	8686.55	295.8	8687.13	295.8	8689.99	295.8	8699.07	295.8	8695.98	295.8	8695.59	295.8	8699.8	295.8	8704.16	295.8	8703.83	295.8	8701.8	295.8	8706.42	295.8	8711.49	295.8	8710.97	295.8	8716.31	295.8	8715.23	295.8	8718.08	295.8	8720.02	295.8	8721.37	295.8	8725.49	295.8	8725.75	295.8	8727.47	295.8	8733.15	295.8	8728.23	295.8	8736.13	295.8	8731.22
296.8	8715.44	296.8	8704.39	296.8	8703.28	296.8	8696.2	296.8	8690.38	296.8	8690.2	296.8	8685.04	296.8	8681.35	296.8	8695.79	296.8	8684.81	296.8	8680.18	296.8	8680.81	296.8	8670.85	296.8	8676.18	296.8	8677.58	296.8	8676.91	296.8	8668.48	296.8	8670.66	296.8	8684.21	296.8	8675.9	296.8	8678.12	296.8	8680.55	296.8	8678.03	296.8	8680.12	296.8	8683.3	296.8	8684.05	296.8	8685.33	296.8	8684.63	296.8	8699.17	296.8	8696.54	296.8	8700.17	296.8	8701.2	296.8	8702.73	296.8	8702.67	296.8	8704.46	296.8	8709.31	296.8	8709.22	296.8	8711.89	296.8	8718.06	296.8	8716.99	296.8	8716.6	296.8	8717.47	296.8	8716.31	296.8	8725.72	296.8	8729.03	296.8	8731.71	296.8	8731.17	296.8	8727.18	296.8	8734.66	296.8	8731.63
297.8	8715.5	297.8	8703.99	297.8	8701.86	297.8	8697.07	297.8	8688.87	297.8	8693.34	297.8	8682.63	297.8	8680.08	297.8	8696.66	297.8	8684.8	297.8	8682.21	297.8	8681.45	297.8	8676.42	297.8	8674.07	297.8	8672.56	297.8	8671.96	297.8	8667.09	297.8	8671.74	297.8	8683.08	297.8	8676.2	297.8	8678.06	297.8	8682.65	297.8	8678.9	297.8	8679.82	297.8	8683.9	297.8	8687.1	297.8	8684.89	297.8	8686.19	297.8	8699.83	297.8	8697.44	297.8	8695.38	297.8	8697.74	297.8	8703.91	297.8	8704.03	297.8	8704.22	297.8	8707.8	297.8	8710.45	297.8	8712.16	297.8	8710.73	297.8	8715.05	297.8	8716.19	297.8	8722.74	297.8	8717.53	297.8	8722.3	297.8	8725.05	297.8	8727.39	297.8	8726.69	297.8	8730.53	297.8	8735.22	297.8	8732.47
298.8	8717.42	298.8	8705.87	298.8	8703.01	298.8	8694.99	298.8	8694.6	298.8	8691.08	298.8	8684.41	298.8	8681.77	298.8	8696.43	298.8	8686.56	298.8	8679.59	298.8	8677.58	298.8	8678.44	298.8	8676.08	298.8	8671.83	298.8	8672.26	298.8	8669.63	298.8	8670.78	298.8	8684.56	298.8	8678.06	298.8	8676.15	298.8	8675.56	298.8	8681.59	298.8	8681.58	298.8	8681.2	298.8	8686.39	298.8	8686.17	298.8	8688.21	298.8	8701.87	298.8	8694.96	298.8	8701.07	298.8	8701.33	298.8	8704.17	298.8	8703.13	298.8	8705.32	298.8	8704.61	298.8	8708.55	298.8	8707.29	298.8	8713.36	298.8	8713.03	298.8	8718.99	298.8	8721.51	298.8	8717.78	298.8	8726.73	298.8	8724.82	298.8	8723.85	298.8	8728.73	298.8	8725.71	298.8	8735.23	298.8	8730.69
299.8	8717.38	299.8	8709.6	299.8	8701.54	299.8	8696.57	299.8	8691.95	299.8	8688.67	299.8	8681.38	299.8	8678.53	299.8	8692.39	299.8	8686.41	299.8	8681.97	299.8	8678.02	299.8	8676.47	299.8	8676	299.8	8677.51	299.8	8672.68	299.8	8671.93	299.8	8675.01	299.8	8684.87	299.8	8679.14	299.8	8678.07	299.8	8677.66	299.8	8682.48	299.8	8679.32	299.8	8680.14	299.8	8683.35	299.8	8682.73	299.8	8687.45	299.8	8701.62	299.8	8697.91	299.8	8697.24	299.8	8699.68	299.8	8705.51	299.8	8706.19	299.8	8704.26	299.8	8705.47	299.8	8707.03	299.8	8709.13	299.8	8716.37	299.8	8713.63	299.8	8713.18	299.8	8720.76	299.8	8719.67	299.8	8723.28	299.8	8722.43	299.8	8727.41	299.8	8729.18	299.8	8729.65	299.8	8738.9	299.8	8730.75
300.8	8715.77	300.8	8704.88	300.8	8701.55	300.8	8693.89	300.8	8693.31	300.8	8690.32	300.8	8683.07	300.8	8680.9	300.8	8692.66	300.8	8682.84	300.8	8681.71	300.8	8680.85	300.8	8673.19	300.8	8673.07	300.8	8675.77	300.8	8669.33	300.8	8668.62	300.8	8672.71	300.8	8688.1	300.8	8680.48	300.8	8674.22	300.8	8680.03	300.8	8680.04	300.8	8682.9	300.8	8680.88	300.8	8681.96	300.8	8684.35	300.8	8686.92	300.8	8696.73	300.8	8695.38	300.8	8699.78	300.8	8698.73	300.8	8705.3	300.8	8706.71	300.8	8710.76	300.8	8705.55	300.8	8712.81	300.8	8708.51	300.8	8713.17	300.8	8717.89	300.8	8714.8	300.8	8714.86	300.8	8723.54	300.8	8724.77	300.8	8722.89	300.8	8731.75	300.8	8730.17	300.8	8730.27	300.8	8734.63	300.8	8731.13
301.8	8715.84	301.8	8707.01	301.8	8698.68	301.8	8692.69	301.8	8692.23	301.8	8690.93	301.8	8682.23	301.8	8680.83	301.8	8694.65	301.8	8684.89	301.8	8684.15	301.8	8682.42	301.8	8673.57	301.8	8677.81	301.8	8672.2	301.8	8670.56	301.8	8670.02	301.8	8671.79	301.8	8683.62	301.8	8676.13	301.8	8679.32	301.8	8680.93	301.8	8678.8	301.8	8676.65	301.8	8680.95	301.8	8682.6	301.8	8684.15	301.8	8691.16	301.8	8696.05	301.8	8695.67	301.8	8700.13	301.8	8699.27	301.8	8697.45	301.8	8707.94	301.8	8698.17	301.8	8705	301.8	8708.29	301.8	8710.74	301.8	8710.6	301.8	8716.62	301.8	8716.46	301.8	8720.11	301.8	8720.18	301.8	8726.19	301.8	8721.86	301.8	8726.07	301.8	8732.58	301.8	8726.48	301.8	8734.85	301.8	8734.5
