211102_screening_A03 Fc=4-3 - 1_X	211102_screening_A03 Fc=4-3 - 1_Y	211102_screening_A03 Fc=4-3 - 2_X	211102_screening_A03 Fc=4-3 - 2_Y	211102_screening_A03 Fc=4-3 - 3_X	211102_screening_A03 Fc=4-3 - 3_Y	211102_screening_A03 Fc=4-3 - 4_X	211102_screening_A03 Fc=4-3 - 4_Y	211102_screening_A03 Fc=4-3 - 5_X	211102_screening_A03 Fc=4-3 - 5_Y	211102_screening_A03 Fc=4-3 - 6_X	211102_screening_A03 Fc=4-3 - 6_Y	211102_screening_A03 Fc=4-3 - 7_X	211102_screening_A03 Fc=4-3 - 7_Y	211102_screening_A03 Fc=4-3 - 8_X	211102_screening_A03 Fc=4-3 - 8_Y	211102_screening_A03 Fc=4-3 - 9_X	211102_screening_A03 Fc=4-3 - 9_Y	211102_screening_A0 Fc=4-3 - 10_X	211102_screening_A0 Fc=4-3 - 10_Y	211102_screening_A0 Fc=4-3 - 11_X	211102_screening_A0 Fc=4-3 - 11_Y	211102_screening_A0 Fc=4-3 - 12_X	211102_screening_A0 Fc=4-3 - 12_Y	211102_screening_A0 Fc=4-3 - 13_X	211102_screening_A0 Fc=4-3 - 13_Y	211102_screening_A0 Fc=4-3 - 14_X	211102_screening_A0 Fc=4-3 - 14_Y	211102_screening_A0 Fc=4-3 - 15_X	211102_screening_A0 Fc=4-3 - 15_Y	211102_screening_A0 Fc=4-3 - 16_X	211102_screening_A0 Fc=4-3 - 16_Y	211102_screening_A0 Fc=4-3 - 17_X	211102_screening_A0 Fc=4-3 - 17_Y	211102_screening_A0 Fc=4-3 - 18_X	211102_screening_A0 Fc=4-3 - 18_Y	211102_screening_A0 Fc=4-3 - 19_X	211102_screening_A0 Fc=4-3 - 19_Y	211102_screening_A0 Fc=4-3 - 20_X	211102_screening_A0 Fc=4-3 - 20_Y	211102_screening_A0 Fc=4-3 - 21_X	211102_screening_A0 Fc=4-3 - 21_Y	211102_screening_A0 Fc=4-3 - 22_X	211102_screening_A0 Fc=4-3 - 22_Y	211102_screening_A0 Fc=4-3 - 23_X	211102_screening_A0 Fc=4-3 - 23_Y	211102_screening_A0 Fc=4-3 - 24_X	211102_screening_A0 Fc=4-3 - 24_Y	211102_screening_A0 Fc=4-3 - 25_X	211102_screening_A0 Fc=4-3 - 25_Y	211102_screening_A0 Fc=4-3 - 26_X	211102_screening_A0 Fc=4-3 - 26_Y	211102_screening_A0 Fc=4-3 - 27_X	211102_screening_A0 Fc=4-3 - 27_Y	211102_screening_A0 Fc=4-3 - 28_X	211102_screening_A0 Fc=4-3 - 28_Y	211102_screening_A0 Fc=4-3 - 29_X	211102_screening_A0 Fc=4-3 - 29_Y	211102_screening_A0 Fc=4-3 - 30_X	211102_screening_A0 Fc=4-3 - 30_Y	211103_screening_A06 Fc=2-1 - 1_X	211103_screening_A06 Fc=2-1 - 1_Y	211103_screening_A06 Fc=2-1 - 2_X	211103_screening_A06 Fc=2-1 - 2_Y	211103_screening_A06 Fc=2-1 - 3_X	211103_screening_A06 Fc=2-1 - 3_Y	211103_screening_A06 Fc=2-1 - 4_X	211103_screening_A06 Fc=2-1 - 4_Y	211103_screening_A06 Fc=2-1 - 5_X	211103_screening_A06 Fc=2-1 - 5_Y	211103_screening_A06 Fc=2-1 - 6_X	211103_screening_A06 Fc=2-1 - 6_Y	211103_screening_A06 Fc=2-1 - 7_X	211103_screening_A06 Fc=2-1 - 7_Y	211103_screening_A06 Fc=2-1 - 8_X	211103_screening_A06 Fc=2-1 - 8_Y	211103_screening_A06 Fc=2-1 - 9_X	211103_screening_A06 Fc=2-1 - 9_Y	211103_screening_A0 Fc=2-1 - 10_X	211103_screening_A0 Fc=2-1 - 10_Y	211104_screening(A07 Fc=4-3 - 1_X	211104_screening(A07 Fc=4-3 - 1_Y	211104_screening(A07 Fc=4-3 - 2_X	211104_screening(A07 Fc=4-3 - 2_Y	211104_screening(A07 Fc=4-3 - 3_X	211104_screening(A07 Fc=4-3 - 3_Y	211104_screening(A07 Fc=4-3 - 4_X	211104_screening(A07 Fc=4-3 - 4_Y	211104_screening(A07 Fc=4-3 - 5_X	211104_screening(A07 Fc=4-3 - 5_Y	211104_screening(A07 Fc=4-3 - 6_X	211104_screening(A07 Fc=4-3 - 6_Y	211104_screening(A07 Fc=4-3 - 7_X	211104_screening(A07 Fc=4-3 - 7_Y	211104_screening(A07 Fc=4-3 - 8_X	211104_screening(A07 Fc=4-3 - 8_Y	211104_screening(A07 Fc=4-3 - 9_X	211104_screening(A07 Fc=4-3 - 9_Y	211104_screening(A0 Fc=4-3 - 10_X	211104_screening(A0 Fc=4-3 - 10_Y	211109_screening_A08 Fc=4-3 - 1_X	211109_screening_A08 Fc=4-3 - 1_Y	211109_screening_A08 Fc=4-3 - 2_X	211109_screening_A08 Fc=4-3 - 2_Y	211109_screening_A08 Fc=4-3 - 3_X	211109_screening_A08 Fc=4-3 - 3_Y	211109_screening_A08 Fc=4-3 - 4_X	211109_screening_A08 Fc=4-3 - 4_Y	211109_screening_A08 Fc=4-3 - 5_X	211109_screening_A08 Fc=4-3 - 5_Y	211109_screening_A08 Fc=4-3 - 6_X	211109_screening_A08 Fc=4-3 - 6_Y	211109_screening_A08 Fc=4-3 - 7_X	211109_screening_A08 Fc=4-3 - 7_Y	211109_screening_A08 Fc=4-3 - 8_X	211109_screening_A08 Fc=4-3 - 8_Y	211109_screening_A08 Fc=4-3 - 9_X	211109_screening_A08 Fc=4-3 - 9_Y	211109_screening_A0 Fc=4-3 - 10_X	211109_screening_A0 Fc=4-3 - 10_Y	211109_screening_A0 Fc=4-3 - 11_X	211109_screening_A0 Fc=4-3 - 11_Y	211109_screening_A0 Fc=4-3 - 12_X	211109_screening_A0 Fc=4-3 - 12_Y	211109_screening_A0 Fc=4-3 - 13_X	211109_screening_A0 Fc=4-3 - 13_Y	211109_screening_A0 Fc=4-3 - 14_X	211109_screening_A0 Fc=4-3 - 14_Y	211109_screening_A0 Fc=4-3 - 15_X	211109_screening_A0 Fc=4-3 - 15_Y	211109_screening_A0 Fc=4-3 - 16_X	211109_screening_A0 Fc=4-3 - 16_Y	211109_screening_A0 Fc=4-3 - 17_X	211109_screening_A0 Fc=4-3 - 17_Y	211109_screening_A0 Fc=4-3 - 18_X	211109_screening_A0 Fc=4-3 - 18_Y	211109_screening_A0 Fc=4-3 - 19_X	211109_screening_A0 Fc=4-3 - 19_Y	211109_screening_A0 Fc=4-3 - 20_X	211109_screening_A0 Fc=4-3 - 20_Y	211110_screening_A10 Fc=2-1 - 1_X	211110_screening_A10 Fc=2-1 - 1_Y	211110_screening_A10 Fc=2-1 - 2_X	211110_screening_A10 Fc=2-1 - 2_Y	211110_screening_A10 Fc=2-1 - 3_X	211110_screening_A10 Fc=2-1 - 3_Y	211110_screening_A10 Fc=2-1 - 4_X	211110_screening_A10 Fc=2-1 - 4_Y	211110_screening_A10 Fc=2-1 - 5_X	211110_screening_A10 Fc=2-1 - 5_Y	211110_screening_A10 Fc=2-1 - 6_X	211110_screening_A10 Fc=2-1 - 6_Y	211110_screening_A10 Fc=2-1 - 7_X	211110_screening_A10 Fc=2-1 - 7_Y	211110_screening_A10 Fc=2-1 - 8_X	211110_screening_A10 Fc=2-1 - 8_Y	211110_screening_A10 Fc=2-1 - 9_X	211110_screening_A10 Fc=2-1 - 9_Y	211110_screening_A1 Fc=2-1 - 10_X	211110_screening_A1 Fc=2-1 - 10_Y	211111_screening_A11 Fc=4-3 - 1_X	211111_screening_A11 Fc=4-3 - 1_Y	211111_screening_A11 Fc=4-3 - 2_X	211111_screening_A11 Fc=4-3 - 2_Y	211111_screening_A11 Fc=4-3 - 3_X	211111_screening_A11 Fc=4-3 - 3_Y	211111_screening_A11 Fc=4-3 - 4_X	211111_screening_A11 Fc=4-3 - 4_Y	211111_screening_A11 Fc=4-3 - 5_X	211111_screening_A11 Fc=4-3 - 5_Y	211111_screening_A11 Fc=4-3 - 6_X	211111_screening_A11 Fc=4-3 - 6_Y	211111_screening_A11 Fc=4-3 - 7_X	211111_screening_A11 Fc=4-3 - 7_Y	211111_screening_A11 Fc=4-3 - 8_X	211111_screening_A11 Fc=4-3 - 8_Y	211111_screening_A11 Fc=4-3 - 9_X	211111_screening_A11 Fc=4-3 - 9_Y	211111_screening_A1 Fc=4-3 - 10_X	211111_screening_A1 Fc=4-3 - 10_Y	211111_screening_A1 Fc=4-3 - 11_X	211111_screening_A1 Fc=4-3 - 11_Y	211111_screening_A1 Fc=4-3 - 12_X	211111_screening_A1 Fc=4-3 - 12_Y	211111_screening_A1 Fc=4-3 - 13_X	211111_screening_A1 Fc=4-3 - 13_Y	211111_screening_A1 Fc=4-3 - 14_X	211111_screening_A1 Fc=4-3 - 14_Y	211111_screening_A1 Fc=4-3 - 15_X	211111_screening_A1 Fc=4-3 - 15_Y	211111_screening_G12 Fc=4-3 - 1_X	211111_screening_G12 Fc=4-3 - 1_Y	211111_screening_G12 Fc=4-3 - 2_X	211111_screening_G12 Fc=4-3 - 2_Y	211111_screening_G12 Fc=4-3 - 3_X	211111_screening_G12 Fc=4-3 - 3_Y	211111_screening_G12 Fc=4-3 - 4_X	211111_screening_G12 Fc=4-3 - 4_Y
241.8	8719.14	241.8	8707.47	241.8	8699.02	241.8	8696.36	241.8	8696.51	241.8	8689.58	241.8	8683.87	241.8	8681.54	241.8	8698.64	241.8	8686.84	241.8	8682.08	241.8	8672.85	241.8	8677.69	241.8	8672.45	241.8	8669.98	241.8	8673.51	241.8	8670.26	241.8	8672.44	241.8	8686.09	241.8	8678.12	241.8	8680.61	241.8	8678.08	241.8	8684.26	241.8	8683.56	241.8	8686.3	241.8	8688.16	241.8	8688.65	241.8	8683.5	241.8	8701.22	241.8	8694.28	241.6	10326.7	241.6	10314.8	241.6	10308.1	241.6	10303.5	241.6	10300.6	241.6	10296.1	241.6	10292.2	241.6	10294.3	241.6	10306.1	241.6	10298	241.8	8565.64	241.8	8542.26	241.8	8525.95	241.8	8515.34	241.8	8505.47	241.8	8505.37	241.8	8502.43	241.8	8500	241.8	8511.07	241.8	8504.68	241.8	10071.7	241.8	10064	241.8	10059.1	241.8	10051.9	241.8	10052.9	241.8	10051.2	241.8	10044.7	241.8	10042.1	241.8	10060.2	241.8	10051.1	241.8	10047.9	241.8	10045.6	241.8	10047.6	241.8	10049	241.8	10050	241.8	10047.7	241.8	10051.5	241.8	10053.2	241.8	10062.8	241.8	10060.4	241.6	10386.4	241.6	10362.3	241.6	10343.8	241.6	10331.8	241.6	10325.5	241.6	10322.6	241.6	10318.5	241.6	10316.8	241.6	10331.3	241.6	10319.6	241.8	7200.76	241.8	7161.57	241.8	7138.32	241.8	7123.66	241.8	7113.37	241.8	7104.28	241.8	7095.82	241.8	7091.99	241.8	7113.59	241.8	7094.61	241.8	7092.02	241.8	7086.95	241.8	7086.17	241.8	7080.14	241.8	7074	241.8	7260.09	241.8	7264.47	241.8	7267.82	241.8	7265.69
242.8	8721.14	242.8	8708.5	242.8	8705.39	242.8	8694.43	242.8	8694.16	242.8	8687.11	242.8	8683.2	242.8	8683.8	242.8	8698.95	242.8	8687.61	242.8	8682.93	242.8	8681.78	242.8	8680.73	242.8	8675.33	242.8	8672.01	242.8	8672.83	242.8	8666.29	242.8	8671.3	242.8	8685.37	242.8	8676.62	242.8	8676.94	242.8	8684.36	242.8	8682.32	242.8	8680.69	242.8	8684.6	242.8	8683.65	242.8	8691.68	242.8	8687.82	242.8	8700.83	242.8	8698.86	242.6	10328	242.6	10314.2	242.6	10307.7	242.6	10304.4	242.6	10300	242.6	10296.5	242.6	10292.9	242.6	10296.8	242.6	10308.4	242.6	10299	242.8	8565.53	242.8	8542.43	242.8	8528.13	242.8	8520	242.8	8508.05	242.8	8504.59	242.8	8503.45	242.8	8496.68	242.8	8515.91	242.8	8508.43	242.8	10073.5	242.8	10066.9	242.8	10057.7	242.8	10053.2	242.8	10051.6	242.8	10051.3	242.8	10048.1	242.8	10044.3	242.8	10059.7	242.8	10051.3	242.8	10047.6	242.8	10047	242.8	10047.6	242.8	10045.2	242.8	10049	242.8	10051.3	242.8	10050.2	242.8	10051.8	242.8	10062.2	242.8	10058	242.6	10384.9	242.6	10361.6	242.6	10343.6	242.6	10333.3	242.6	10326.1	242.6	10323.2	242.6	10319.8	242.6	10316	242.6	10330.6	242.6	10320.5	242.8	7199.74	242.8	7159.76	242.8	7135.46	242.8	7122.46	242.8	7109.78	242.8	7100.19	242.8	7097.03	242.8	7086.75	242.8	7106.79	242.8	7095.37	242.8	7090.26	242.8	7084.77	242.8	7085.69	242.8	7081.87	242.8	7074.85	242.8	7266.39	242.8	7260.23	242.8	7267.72	242.8	7266.19
243.8	8718.79	243.8	8707.51	243.8	8696.35	243.8	8696.39	243.8	8690.22	243.8	8689.82	243.8	8681.04	243.8	8680.16	243.8	8702.19	243.8	8688.22	243.8	8684	243.8	8679.24	243.8	8679.24	243.8	8672.89	243.8	8670.82	243.8	8667.86	243.8	8670.38	243.8	8676.7	243.8	8683.98	243.8	8675	243.8	8676	243.8	8679.56	243.8	8681.57	243.8	8682.58	243.8	8681.79	243.8	8682.7	243.8	8689.77	243.8	8688.12	243.8	8700.75	243.8	8696.07	243.6	10325.4	243.6	10314.9	243.6	10306.5	243.6	10304.2	243.6	10301.3	243.6	10297	243.6	10292.8	243.6	10296.1	243.6	10308.5	243.6	10299.3	243.8	8564.04	243.8	8542.68	243.8	8527.45	243.8	8514.59	243.8	8511.57	243.8	8505.32	243.8	8498.97	243.8	8501.42	243.8	8513.93	243.8	8509.17	243.8	10073.9	243.8	10063.4	243.8	10059	243.8	10052.6	243.8	10050.1	243.8	10050.8	243.8	10046.1	243.8	10044.3	243.8	10060.3	243.8	10050.1	243.8	10046.7	243.8	10048.8	243.8	10045.1	243.8	10046.6	243.8	10050.4	243.8	10051.3	243.8	10052.3	243.8	10051	243.8	10059.2	243.8	10055.9	243.6	10384.4	243.6	10362.3	243.6	10343.6	243.6	10331	243.6	10326.8	243.6	10323.3	243.6	10320.3	243.6	10317.4	243.6	10329.3	243.6	10319.8	243.8	7201.12	243.8	7161.82	243.8	7134.71	243.8	7123.47	243.8	7108.75	243.8	7104.54	243.8	7096.6	243.8	7090.83	243.8	7109.18	243.8	7093.03	243.8	7092.69	243.8	7086.25	243.8	7083.96	243.8	7080.72	243.8	7075.41	243.8	7264.38	243.8	7257.63	243.8	7266.93	243.8	7268.47
244.8	8718.03	244.8	8706.28	244.8	8698.38	244.8	8697.29	244.8	8692.53	244.8	8689.67	244.8	8684.88	244.8	8678.33	244.8	8700.42	244.8	8685.96	244.8	8685.72	244.8	8678.03	244.8	8675.51	244.8	8675.22	244.8	8672.75	244.8	8667.9	244.8	8672.81	244.8	8675.13	244.8	8686.46	244.8	8677.83	244.8	8673.79	244.8	8685.13	244.8	8683.61	244.8	8681.27	244.8	8682.18	244.8	8684.29	244.8	8688.2	244.8	8686.58	244.8	8702.31	244.8	8696.62	244.6	10325.8	244.6	10315.1	244.6	10307.2	244.6	10303.4	244.6	10300.8	244.6	10295.5	244.6	10294.1	244.6	10295.8	244.6	10306.1	244.6	10300	244.8	8567.36	244.8	8543.02	244.8	8527.79	244.8	8512.29	244.8	8510.57	244.8	8506.46	244.8	8499.98	244.8	8495.91	244.8	8513.25	244.8	8505.94	244.8	10075.1	244.8	10063.7	244.8	10059.8	244.8	10055.4	244.8	10052.4	244.8	10047.8	244.8	10047.6	244.8	10044.7	244.8	10060.1	244.8	10051.6	244.8	10048.6	244.8	10048.5	244.8	10046.1	244.8	10048.5	244.8	10051.8	244.8	10052.2	244.8	10050.5	244.8	10050.2	244.8	10059.2	244.8	10057.7	244.6	10385.8	244.6	10363.3	244.6	10342.7	244.6	10331.1	244.6	10326.8	244.6	10322.6	244.6	10319.4	244.6	10316.9	244.6	10329.3	244.6	10321.1	244.8	7199.3	244.8	7161.11	244.8	7138.6	244.8	7123.55	244.8	7109.53	244.8	7100	244.8	7093.74	244.8	7091.11	244.8	7106	244.8	7097.31	244.8	7091.35	244.8	7086.05	244.8	7083.69	244.8	7078.39	244.8	7076.99	244.8	7263.91	244.8	7259.21	244.8	7270.13	244.8	7260.04
245.8	8720.81	245.8	8707.35	245.8	8700.14	245.8	8697.51	245.8	8692.64	245.8	8686.31	245.8	8682.91	245.8	8680.57	245.8	8698.63	245.8	8686.57	245.8	8680.82	245.8	8678.76	245.8	8675.98	245.8	8674.26	245.8	8675.03	245.8	8668.71	245.8	8669.97	245.8	8673.75	245.8	8682.58	245.8	8677.08	245.8	8676.39	245.8	8683.1	245.8	8681.14	245.8	8677.82	245.8	8684.9	245.8	8685.2	245.8	8689.65	245.8	8693.29	245.8	8702.9	245.8	8693.16	245.6	10325.3	245.6	10315.6	245.6	10306.7	245.6	10303.6	245.6	10300.5	245.6	10296.1	245.6	10296.8	245.6	10296.2	245.6	10305.1	245.6	10296.9	245.8	8566.7	245.8	8544.4	245.8	8530.66	245.8	8519.31	245.8	8509.46	245.8	8506.69	245.8	8503.63	245.8	8500.04	245.8	8513.94	245.8	8503.2	245.8	10072.7	245.8	10065.7	245.8	10057.2	245.8	10054.5	245.8	10054.6	245.8	10048.1	245.8	10045.1	245.8	10044.9	245.8	10061.3	245.8	10051.3	245.8	10049.1	245.8	10050.5	245.8	10045.8	245.8	10046.7	245.8	10047.8	245.8	10049.1	245.8	10049	245.8	10051.9	245.8	10065.6	245.8	10055.8	245.6	10385.1	245.6	10361.4	245.6	10343.4	245.6	10331.8	245.6	10326.2	245.6	10322.9	245.6	10320.2	245.6	10316	245.6	10329.6	245.6	10319.7	245.8	7196.36	245.8	7162.3	245.8	7138.75	245.8	7124.57	245.8	7107.94	245.8	7102.85	245.8	7093.81	245.8	7094.57	245.8	7110.02	245.8	7093.55	245.8	7095.83	245.8	7086.71	245.8	7081.93	245.8	7080.48	245.8	7073.84	245.8	7265.24	245.8	7259.52	245.8	7266.31	245.8	7261.67
246.8	8718.63	246.8	8706.63	246.8	8699.63	246.8	8695.08	246.8	8692.13	246.8	8689.57	246.8	8684.71	246.8	8681.09	246.8	8702.12	246.8	8686	246.8	8681.73	246.8	8678.51	246.8	8674.96	246.8	8675.36	246.8	8671.24	246.8	8670.74	246.8	8670.79	246.8	8670.9	246.8	8685.06	246.8	8680.02	246.8	8676.72	246.8	8680.92	246.8	8683.22	246.8	8681.79	246.8	8681.66	246.8	8682.24	246.8	8685.51	246.8	8690.82	246.8	8701.34	246.8	8696.28	246.6	10324.7	246.6	10315.1	246.6	10309.5	246.6	10303.7	246.6	10300.7	246.6	10296.4	246.6	10293.2	246.6	10295.2	246.6	10306	246.6	10296.2	246.8	8566.53	246.8	8542.26	246.8	8527.16	246.8	8516.63	246.8	8508.15	246.8	8507.75	246.8	8504	246.8	8496.3	246.8	8519.22	246.8	8502.88	246.8	10070.8	246.8	10063.9	246.8	10055.8	246.8	10055.2	246.8	10052.5	246.8	10049.9	246.8	10047.8	246.8	10043.7	246.8	10060.8	246.8	10051.6	246.8	10048.2	246.8	10049.3	246.8	10044.2	246.8	10046.7	246.8	10048.1	246.8	10048.9	246.8	10052.9	246.8	10054	246.8	10062.2	246.8	10056.1	246.6	10384.4	246.6	10361.2	246.6	10343.6	246.6	10333.1	246.6	10327.4	246.6	10322.5	246.6	10318.5	246.6	10315.8	246.6	10329.5	246.6	10319.2	246.8	7200.54	246.8	7160.58	246.8	7139.17	246.8	7122.51	246.8	7110.42	246.8	7102.32	246.8	7094.48	246.8	7095.8	246.8	7111.36	246.8	7098.32	246.8	7091.93	246.8	7086.04	246.8	7082.08	246.8	7082.73	246.8	7075.29	246.8	7268.53	246.8	7261.46	246.8	7264.07	246.8	7263.32
247.8	8714.75	247.8	8707.55	247.8	8702	247.8	8694.61	247.8	8695.15	247.8	8687.26	247.8	8684.74	247.8	8679.79	247.8	8697.26	247.8	8686.75	247.8	8683.63	247.8	8678.74	247.8	8675.63	247.8	8670.34	247.8	8674.43	247.8	8669.59	247.8	8670.79	247.8	8677.25	247.8	8689.07	247.8	8678.77	247.8	8675.37	247.8	8679.35	247.8	8678.78	247.8	8680.31	247.8	8680.1	247.8	8681.02	247.8	8685.31	247.8	8686.4	247.8	8696.07	247.8	8692.22	247.6	10325.7	247.6	10316.7	247.6	10308.7	247.6	10303.8	247.6	10300.3	247.6	10295.1	247.6	10294.4	247.6	10294.2	247.6	10306.9	247.6	10299.1	247.8	8565.97	247.8	8540.16	247.8	8527.1	247.8	8516.26	247.8	8505.43	247.8	8504.84	247.8	8502.74	247.8	8496.02	247.8	8518.02	247.8	8503.86	247.8	10073.8	247.8	10065.2	247.8	10054.7	247.8	10055.5	247.8	10051.9	247.8	10048.5	247.8	10049.5	247.8	10045	247.8	10058.9	247.8	10051.4	247.8	10047.5	247.8	10045.5	247.8	10046.7	247.8	10046.7	247.8	10049.2	247.8	10050.2	247.8	10050.8	247.8	10049.3	247.8	10061.5	247.8	10057.3	247.6	10384.4	247.6	10361.8	247.6	10343.3	247.6	10331.9	247.6	10328.8	247.6	10322.6	247.6	10319.4	247.6	10316.7	247.6	10329.4	247.6	10318.8	247.8	7201.48	247.8	7161.8	247.8	7139.27	247.8	7127	247.8	7105.61	247.8	7104.02	247.8	7094.84	247.8	7092.46	247.8	7107.63	247.8	7096.73	247.8	7094.11	247.8	7088.17	247.8	7084.39	247.8	7080.94	247.8	7072.96	247.8	7265.86	247.8	7260.96	247.8	7268.66	247.8	7262.57
248.8	8717.81	248.8	8708.72	248.8	8700.05	248.8	8692.23	248.8	8692.02	248.8	8687.53	248.8	8682.73	248.8	8677.52	248.8	8701.03	248.8	8686.89	248.8	8683.67	248.8	8678.38	248.8	8673.98	248.8	8673.83	248.8	8675.29	248.8	8671.33	248.8	8673.28	248.8	8671.62	248.8	8687.79	248.8	8676.68	248.8	8676.66	248.8	8680.47	248.8	8680.52	248.8	8681.68	248.8	8682.41	248.8	8681.88	248.8	8688.35	248.8	8692.84	248.8	8698.66	248.8	8696.23	248.6	10323.5	248.6	10315	248.6	10307.1	248.6	10302.7	248.6	10301.1	248.6	10295.6	248.6	10294.2	248.6	10293.5	248.6	10308.8	248.6	10297.9	248.8	8565.36	248.8	8541.26	248.8	8530.2	248.8	8518.63	248.8	8507.84	248.8	8503.1	248.8	8505.8	248.8	8501.97	248.8	8516.25	248.8	8509.94	248.8	10074	248.8	10065.6	248.8	10056.5	248.8	10053.8	248.8	10052.1	248.8	10049	248.8	10045.9	248.8	10046	248.8	10059.3	248.8	10052.1	248.8	10048.8	248.8	10049.5	248.8	10046.5	248.8	10046.2	248.8	10047.5	248.8	10049.1	248.8	10048.7	248.8	10050.1	248.8	10060.1	248.8	10058.4	248.6	10385.1	248.6	10360.4	248.6	10342.3	248.6	10331.8	248.6	10326	248.6	10321.3	248.6	10320.1	248.6	10316.3	248.6	10329.2	248.6	10319.8	248.8	7199.15	248.8	7162.06	248.8	7136.83	248.8	7126.66	248.8	7110.61	248.8	7102.46	248.8	7091.61	248.8	7091.23	248.8	7105.57	248.8	7098.33	248.8	7092.78	248.8	7086.46	248.8	7085.19	248.8	7079.65	248.8	7073.67	248.8	7268.65	248.8	7262.56	248.8	7265.26	248.8	7265.7
249.8	8717.81	249.8	8707.12	249.8	8698.43	249.8	8693.44	249.8	8692.98	249.8	8691.06	249.8	8683.98	249.8	8682.7	249.8	8698.99	249.8	8687.25	249.8	8683.32	249.8	8681.9	249.8	8671.2	249.8	8674.84	249.8	8670.54	249.8	8670.63	249.8	8671.97	249.8	8670.03	249.8	8685.59	249.8	8675.69	249.8	8676.5	249.8	8684.34	249.8	8682.85	249.8	8679.57	249.8	8682	249.8	8685.48	249.8	8687.89	249.8	8691.12	249.8	8698.68	249.8	8695.59	249.6	10322.8	249.6	10315.5	249.6	10307.9	249.6	10302.6	249.6	10301.9	249.6	10297.3	249.6	10295.7	249.6	10293.2	249.6	10308	249.6	10298.8	249.8	8566.55	249.8	8541.86	249.8	8527.25	249.8	8514.19	249.8	8509.86	249.8	8507.86	249.8	8504.47	249.8	8501.9	249.8	8516.22	249.8	8509.02	249.8	10072.9	249.8	10069.2	249.8	10057.7	249.8	10054.9	249.8	10051.1	249.8	10049.5	249.8	10047.4	249.8	10041.9	249.8	10057.7	249.8	10049	249.8	10050	249.8	10050.9	249.8	10046.7	249.8	10048.1	249.8	10049.1	249.8	10054	249.8	10051.7	249.8	10050.9	249.8	10061.9	249.8	10056.8	249.6	10386	249.6	10361.7	249.6	10342.7	249.6	10331.7	249.6	10326.6	249.6	10322.2	249.6	10321	249.6	10315.9	249.6	10330.2	249.6	10320.1	249.8	7199.38	249.8	7163.39	249.8	7138.24	249.8	7122.24	249.8	7117.33	249.8	7100.81	249.8	7096.41	249.8	7091.28	249.8	7106.51	249.8	7097.28	249.8	7093.9	249.8	7088.49	249.8	7084.95	249.8	7079.89	249.8	7072.4	249.8	7267.95	249.8	7261.36	249.8	7267.29	249.8	7266.19
250.8	8716.58	250.8	8707.2	250.8	8700.96	250.8	8698.22	250.8	8690.51	250.8	8692.57	250.8	8684.47	250.8	8682.32	250.8	8697.74	250.8	8683.96	250.8	8682.67	250.8	8677.26	250.8	8673.76	250.8	8674.92	250.8	8674.6	250.8	8671.74	250.8	8671.42	250.8	8670.48	250.8	8689.18	250.8	8676.62	250.8	8679.72	250.8	8681.73	250.8	8685.31	250.8	8680.52	250.8	8681.6	250.8	8682.33	250.8	8686.75	250.8	8689.28	250.8	8701.64	250.8	8697.65	250.6	10324.4	250.6	10316.3	250.6	10308.1	250.6	10302.1	250.6	10301.4	250.6	10296.8	250.6	10293.2	250.6	10294.1	250.6	10306.5	250.6	10297	250.8	8564.54	250.8	8541.1	250.8	8525.5	250.8	8516.2	250.8	8508.96	250.8	8505.65	250.8	8503.52	250.8	8501.67	250.8	8515.73	250.8	8506.21	250.8	10072	250.8	10070.2	250.8	10056.8	250.8	10053.5	250.8	10048.6	250.8	10048.1	250.8	10048.1	250.8	10043.4	250.8	10057.3	250.8	10048.6	250.8	10047.6	250.8	10049.4	250.8	10046.3	250.8	10048	250.8	10049.2	250.8	10048.7	250.8	10050	250.8	10053.1	250.8	10061.7	250.8	10058.4	250.6	10385.1	250.6	10361.8	250.6	10343.9	250.6	10330.9	250.6	10326.5	250.6	10322.6	250.6	10319.8	250.6	10318.1	250.6	10329.5	250.6	10319.6	250.8	7198.93	250.8	7159.01	250.8	7139.49	250.8	7126	250.8	7112.12	250.8	7102.84	250.8	7095.17	250.8	7090.49	250.8	7106.48	250.8	7099.44	250.8	7090.54	250.8	7087.16	250.8	7083.56	250.8	7079.3	250.8	7076.24	250.8	7265.97	250.8	7262.76	250.8	7264.95	250.8	7264.56
