211122_binding_JYK00 Fc=4-3 - 1_X	211122_binding_JYK00 Fc=4-3 - 1_Y	211122_binding_JYK00 Fc=4-3 - 2_X	211122_binding_JYK00 Fc=4-3 - 2_Y	211122_binding_JYK00 Fc=4-3 - 3_X	211122_binding_JYK00 Fc=4-3 - 3_Y	211122_binding_JYK00 Fc=4-3 - 4_X	211122_binding_JYK00 Fc=4-3 - 4_Y	211122_binding_JYK00 Fc=4-3 - 5_X	211122_binding_JYK00 Fc=4-3 - 5_Y	211122_binding_JYK00 Fc=4-3 - 6_X	211122_binding_JYK00 Fc=4-3 - 6_Y	211122_binding_JYK00 Fc=4-3 - 7_X	211122_binding_JYK00 Fc=4-3 - 7_Y	211122_binding_JYK00 Fc=4-3 - 8_X	211122_binding_JYK00 Fc=4-3 - 8_Y	211122_binding_JYK00 Fc=4-3 - 9_X	211122_binding_JYK00 Fc=4-3 - 9_Y	211122_binding_JYK0 Fc=4-3 - 10_X	211122_binding_JYK0 Fc=4-3 - 10_Y	211122_binding_JYK0 Fc=4-3 - 11_X	211122_binding_JYK0 Fc=4-3 - 11_Y	211122_binding_JYK0 Fc=4-3 - 12_X	211122_binding_JYK0 Fc=4-3 - 12_Y	211122_binding_JYK0 Fc=4-3 - 13_X	211122_binding_JYK0 Fc=4-3 - 13_Y	211122_binding_JYK0 Fc=4-3 - 14_X	211122_binding_JYK0 Fc=4-3 - 14_Y	211122_binding_JYK0 Fc=4-3 - 15_X	211122_binding_JYK0 Fc=4-3 - 15_Y	211122_binding_JYK0 Fc=4-3 - 16_X	211122_binding_JYK0 Fc=4-3 - 16_Y	211122_binding_JYK0 Fc=4-3 - 17_X	211122_binding_JYK0 Fc=4-3 - 17_Y	211122_binding_JYK0 Fc=4-3 - 18_X	211122_binding_JYK0 Fc=4-3 - 18_Y	211122_binding_JYK0 Fc=4-3 - 19_X	211122_binding_JYK0 Fc=4-3 - 19_Y	211122_binding_JYK0 Fc=4-3 - 20_X	211122_binding_JYK0 Fc=4-3 - 20_Y	211122_binding_JYK0 Fc=4-3 - 21_X	211122_binding_JYK0 Fc=4-3 - 21_Y	211122_binding_JYK0 Fc=4-3 - 22_X	211122_binding_JYK0 Fc=4-3 - 22_Y	211122_binding_JYK0 Fc=4-3 - 23_X	211122_binding_JYK0 Fc=4-3 - 23_Y	211122_binding_JYK0 Fc=4-3 - 24_X	211122_binding_JYK0 Fc=4-3 - 24_Y	211122_binding_JYK0 Fc=4-3 - 25_X	211122_binding_JYK0 Fc=4-3 - 25_Y	211122_binding_JYK0 Fc=4-3 - 26_X	211122_binding_JYK0 Fc=4-3 - 26_Y	211122_binding_JYK0 Fc=4-3 - 27_X	211122_binding_JYK0 Fc=4-3 - 27_Y	211122_binding_JYK0 Fc=4-3 - 28_X	211122_binding_JYK0 Fc=4-3 - 28_Y	211122_binding_JYK0 Fc=4-3 - 29_X	211122_binding_JYK0 Fc=4-3 - 29_Y	211122_binding_JYK0 Fc=4-3 - 30_X	211122_binding_JYK0 Fc=4-3 - 30_Y	211122_binding_JYK0 Fc=4-3 - 31_X	211122_binding_JYK0 Fc=4-3 - 31_Y	211122_binding_JYK0 Fc=4-3 - 32_X	211122_binding_JYK0 Fc=4-3 - 32_Y	211122_binding_JYK0 Fc=4-3 - 33_X	211122_binding_JYK0 Fc=4-3 - 33_Y	211122_binding_JYK0 Fc=4-3 - 34_X	211122_binding_JYK0 Fc=4-3 - 34_Y	211122_binding_JYK0 Fc=4-3 - 35_X	211122_binding_JYK0 Fc=4-3 - 35_Y
344.8	11367.1	344.8	11297.5	344.8	11268.7	344.8	11257.1	344.8	11239.6	344.8	11224.1	344.8	11214.8	344.8	11208.1	344.8	11201	344.8	11187	344.8	11178.2	344.8	11175	344.8	11182.9	344.8	11172.8	344.8	11168.3	344.8	11167.1	344.8	11166.1	344.8	11166.4	344.8	11160.9	344.8	11160.3	344.8	11161.1	344.8	11159.2	344.8	11161.7	344.8	11174.6	344.8	11170	344.8	11164.7	344.8	11162.2	344.8	11160.7	344.8	11163.3	344.8	11164.1	344.8	11164.1	344.8	11166	344.8	11166.3	344.8	11175.7	344.8	11170.2
345.8	11364.8	345.8	11299.3	345.8	11268.4	345.8	11255.8	345.8	11240.4	345.8	11224.3	345.8	11214.5	345.8	11208.9	345.8	11199.5	345.8	11185.7	345.8	11176.2	345.8	11172.7	345.8	11184.9	345.8	11174.6	345.8	11169.8	345.8	11166.5	345.8	11167.1	345.8	11164.6	345.8	11161.1	345.8	11160.3	345.8	11160.9	345.8	11161.1	345.8	11163.8	345.8	11176.8	345.8	11168.7	345.8	11165	345.8	11165.4	345.8	11161.6	345.8	11162.2	345.8	11165.5	345.8	11165.3	345.8	11166.9	345.8	11163.6	345.8	11175.4	345.8	11171.7
346.8	11369.1	346.8	11299	346.8	11265.1	346.8	11255	346.8	11239.8	346.8	11223.6	346.8	11213.4	346.8	11208.6	346.8	11197.7	346.8	11184.5	346.8	11177.2	346.8	11171.6	346.8	11184.6	346.8	11174.5	346.8	11166.1	346.8	11167.2	346.8	11165	346.8	11163.6	346.8	11161.2	346.8	11159.5	346.8	11155.9	346.8	11161.3	346.8	11162.4	346.8	11174.7	346.8	11170	346.8	11164.2	346.8	11164.5	346.8	11163.1	346.8	11160.7	346.8	11162.1	346.8	11166.1	346.8	11165.7	346.8	11163.7	346.8	11175.8	346.8	11173.5
347.8	11366.2	347.8	11297.3	347.8	11263	347.8	11267.3	347.8	11237.1	347.8	11222.1	347.8	11216.4	347.8	11207.5	347.8	11198.9	347.8	11185.1	347.8	11170.9	347.8	11173	347.8	11184.2	347.8	11171.9	347.8	11166.1	347.8	11166.1	347.8	11163.1	347.8	11162.7	347.8	11161.4	347.8	11160.3	347.8	11158.7	347.8	11162.5	347.8	11160	347.8	11176.9	347.8	11169.8	347.8	11159.5	347.8	11162.2	347.8	11160.5	347.8	11161.4	347.8	11159.2	347.8	11166	347.8	11166.6	347.8	11167.6	347.8	11177.2	347.8	11170.1
348.8	11365.5	348.8	11298.3	348.8	11192.9	348.8	11106.7	348.8	11146.5	348.8	11219.6	348.8	11151.3	348.8	11207.7	348.8	11106	348.8	11069.8	348.8	11017.7	348.8	11115.9	348.8	11183.8	348.8	11171.8	348.8	11130.7	348.8	11164.8	348.8	11158.8	348.8	11127.4	348.8	11133.5	348.8	11144.9	348.8	11135.1	348.8	11087.7	348.8	11128.6	348.8	11176.7	348.8	11167.2	348.8	11145.2	348.8	11161.9	348.8	11136.8	348.8	11159.8	348.8	11137.4	348.8	11161.6	348.8	11165.7	348.8	11164.7	348.8	11174.1	348.8	11169.3
349.8	11366	349.8	11296.1	349.8	10768.1	349.8	10119.9	349.8	10516.3	349.8	11094.1	349.8	10708.1	349.8	11119.8	349.8	10526.3	349.8	10377.5	349.8	10207.5	349.8	10714.8	349.8	11180.3	349.8	11171.8	349.8	10841.8	349.8	10659.9	349.8	11008.8	349.8	10815.9	349.8	10850.1	349.8	10935.5	349.8	10893.1	349.8	10577.3	349.8	10816.3	349.8	11177.9	349.8	11166.8	349.8	10842.3	349.8	11147.9	349.8	10879.7	349.8	11133.3	349.8	10874.7	349.8	11162.4	349.8	11163.8	349.8	11165.6	349.8	11174.3	349.8	11169.6
350.8	11353.3	350.8	11265	350.8	9798.32	350.8	9136.99	350.8	9492.96	350.8	10446.8	350.8	9688.13	350.8	10602.1	350.8	9524.13	350.8	9387.37	350.8	9196.41	350.8	9716.93	350.8	11181.7	350.8	11171.8	350.8	9917.27	350.8	9413.36	350.8	10240.1	350.8	9853.51	350.8	9930.42	350.8	10081.3	350.8	9993.4	350.8	9554.71	350.8	9832.72	350.8	11175.9	350.8	11160.5	350.8	9790.21	350.8	10657.9	350.8	9956.9	350.8	10866.3	350.8	9927.22	350.8	11070.5	350.8	11162	350.8	11121.6	350.8	11156.8	350.8	11107
351.8	11148.6	351.8	10977.7	351.8	8931.94	351.8	8551.72	351.8	8747.2	351.8	9428.33	351.8	8855.5	351.8	9577.24	351.8	8759.57	351.8	8679.01	351.8	8559.26	351.8	8860.64	351.8	11139.1	351.8	11075.8	351.8	8966.07	351.8	8678.78	351.8	9226.47	351.8	8934.61	351.8	9047.58	351.8	9117.09	351.8	9010.23	351.8	8763.12	351.8	8919.84	351.8	11157.3	351.8	11017.1	351.8	8899.21	351.8	9398.46	351.8	9057.02	351.8	9939.44	351.8	8967.57	351.8	10481.5	351.8	11037.1	351.8	10775.2	351.8	10927.3	351.8	10685.4
352.8	10315.5	352.8	10047.8	352.8	8426.73	352.8	8265.87	352.8	8341.79	352.8	8674.05	352.8	8395.49	352.8	8769.63	352.8	8351.41	352.8	8307.89	352.8	8255.24	352.8	8364.93	352.8	10724.1	352.8	10523	352.8	8402.26	352.8	8302.68	352.8	8556.31	352.8	8403.83	352.8	8486.74	352.8	8470.34	352.8	8398.55	352.8	8328.36	352.8	8366.36	352.8	10946.3	352.8	10274.5	352.8	8385.98	352.8	8598.74	352.8	8476.84	352.8	8990.14	352.8	8377.17	352.8	9453.69	352.8	10373.9	352.8	9782.59	352.8	10030.8	352.8	9654.31
353.8	9317.53	353.8	9140.38	353.8	8199.19	353.8	8147.62	353.8	8171.29	353.8	8284	353.8	8194.05	353.8	8350.85	353.8	8172.05	353.8	8146.27	353.8	8129.23	353.8	8149.84	353.8	9620.64	353.8	9501.78	353.8	8152.87	353.8	8140.01	353.8	8235.01	353.8	8175.42	353.8	8216.24	353.8	8157	353.8	8123.93	353.8	8132.47	353.8	8107.33	353.8	10102.3	353.8	9219.09	353.8	8144.33	353.8	8202.52	353.8	8189.36	353.8	8392.92	353.8	8104.11	353.8	8652.85	353.8	9367.71	353.8	8853.75	353.8	9033.01	353.8	8774.88
354.8	8645.5	354.8	8561.81	354.8	8111.64	354.8	8094.46	354.8	8098.87	354.8	8125.32	354.8	8107.25	354.8	8170.52	354.8	8098.25	354.8	8076.47	354.8	8075.65	354.8	8063.41	354.8	8735.9	354.8	8696.12	354.8	8053.75	354.8	8068.67	354.8	8104.18	354.8	8079.92	354.8	8098.71	354.8	8060.56	354.8	8014.06	354.8	8053.42	354.8	8004.66	354.8	9101.04	354.8	8490.15	354.8	8041.22	354.8	8032.53	354.8	8066.93	354.8	8110.72	354.8	7994.6	354.8	8221.32	354.8	8639.29	354.8	8314.86	354.8	8388.66	354.8	8274.65
355.8	8324.01	355.8	8281.62	355.8	8071.96	355.8	8069.39	355.8	8061.7	355.8	8059.07	355.8	8067.58	355.8	8096.03	355.8	8063.49	355.8	8044.81	355.8	8045.34	355.8	8021.91	355.8	8297.09	355.8	8274.62	355.8	8012.61	355.8	8037.8	355.8	8050.93	355.8	8036.59	355.8	8044.87	355.8	8021.49	355.8	7974.09	355.8	8016	355.8	7965.29	355.8	8464.28	355.8	8140.44	355.8	7999.27	355.8	7965.87	355.8	8013.73	355.8	7999.34	355.8	7953.4	355.8	8044.8	355.8	8249.92	355.8	8072.63	355.8	8089.24	355.8	8052.9
356.8	8197.34	356.8	8168.48	356.8	8048.5	356.8	8053.55	356.8	8045.19	356.8	8027.7	356.8	8044.99	356.8	8064.8	356.8	8043.91	356.8	8026.78	356.8	8024.83	356.8	8002.53	356.8	8118.35	356.8	8095.83	356.8	7990.61	356.8	8017.46	356.8	8022.73	356.8	8013.15	356.8	8017.7	356.8	7997.28	356.8	7952.52	356.8	7991.79	356.8	7944.02	356.8	8188.27	356.8	8004.15	356.8	7977.43	356.8	7938.27	356.8	7986.04	356.8	7948.5	356.8	7931.02	356.8	7972.7	356.8	8078.94	356.8	7972.64	356.8	7967.16	356.8	7966.86
357.8	8140.68	357.8	8118.41	357.8	8033.28	357.8	8042.4	357.8	8030.19	357.8	8011.03	357.8	8030.97	357.8	8044.63	357.8	8028.08	357.8	8010.37	357.8	8009.54	357.8	7986.92	357.8	8044.02	357.8	8029.69	357.8	7975.25	357.8	7997.65	357.8	8003.03	357.8	7994.54	357.8	7997.96	357.8	7983.45	357.8	7939.96	357.8	7975.48	357.8	7929.88	357.8	8080.43	357.8	7955.62	357.8	7958.81	357.8	7920.28	357.8	7968.15	357.8	7923.7	357.8	7912.97	357.8	7940.73	357.8	8006.57	357.8	7931.43	357.8	7911.43	357.8	7930.74
358.8	8112.83	358.8	8093.92	358.8	8022.71	358.8	8030.83	358.8	8020.48	358.8	7999.96	358.8	8017.65	358.8	8029.49	358.8	8015.23	358.8	7998.23	358.8	7997.47	358.8	7975.48	358.8	8011.09	358.8	7993.42	358.8	7965.97	358.8	7983.06	358.8	7987.62	358.8	7984.77	358.8	7984.96	358.8	7969.91	358.8	7931.41	358.8	7966.12	358.8	7923.34	358.8	8029.51	358.8	7934.15	358.8	7946.17	358.8	7910.24	358.8	7947.49	358.8	7910.57	358.8	7903.26	358.8	7919.15	358.8	7973.13	358.8	7909.03	358.8	7885.24	358.8	7912.13
359.8	8097.04	359.8	8073.89	359.8	8010.98	359.8	8019.54	359.8	8008.46	359.8	7989.86	359.8	8004.75	359.8	8019.59	359.8	8004.91	359.8	7985.13	359.8	7988.08	359.8	7965.15	359.8	7992.8	359.8	7979.48	359.8	7954.57	359.8	7974.68	359.8	7975.53	359.8	7974.15	359.8	7973.42	359.8	7959.83	359.8	7925.73	359.8	7954.53	359.8	7915.12	359.8	7997.91	359.8	7920.46	359.8	7933.56	359.8	7900.76	359.8	7933.67	359.8	7900.52	359.8	7896.58	359.8	7906.61	359.8	7949.96	359.8	7893.58	359.8	7873.33	359.8	7897.3
360.8	8088.94	360.8	8062.45	360.8	8005.17	360.8	8010.96	360.8	7997.22	360.8	7982.02	360.8	7993.6	360.8	8008.98	360.8	7995.72	360.8	7975.57	360.8	7978.61	360.8	7957.16	360.8	7982.96	360.8	7966.44	360.8	7947.86	360.8	7970.09	360.8	7966.23	360.8	7964.78	360.8	7958.89	360.8	7949.75	360.8	7917.93	360.8	7944.84	360.8	7906.83	360.8	7978.06	360.8	7910.98	360.8	7923.15	360.8	7893.14	360.8	7929.61	360.8	7894.65	360.8	7889.05	360.8	7897.7	360.8	7932.17	360.8	7883.94	360.8	7861.88	360.8	7885.07
361.8	8076.36	361.8	8048.04	361.8	8000.3	361.8	8002.54	361.8	7991.56	361.8	7976.95	361.8	7985.82	361.8	7997.89	361.8	7987.37	361.8	7965.15	361.8	7971.08	361.8	7947.57	361.8	7972.18	361.8	7957.75	361.8	7947.29	361.8	7958.83	361.8	7959.48	361.8	7952.93	361.8	7951.91	361.8	7941.34	361.8	7910.49	361.8	7933.42	361.8	7904.98	361.8	7963.33	361.8	7903.28	361.8	7914.69	361.8	7887.79	361.8	7920.06	361.8	7889.3	361.8	7884.22	361.8	7890.32	361.8	7918.95	361.8	7875.89	361.8	7853.72	361.8	7870.3
362.8	8067.49	362.8	8035.41	362.8	7996.84	362.8	7995.93	362.8	7988.91	362.8	7969.84	362.8	7977.44	362.8	7989.5	362.8	7977.47	362.8	7961.06	362.8	7965.61	362.8	7942.4	362.8	7963.86	362.8	7949.8	362.8	7941.59	362.8	7951.49	362.8	7951.98	362.8	7945.65	362.8	7943.97	362.8	7930.41	362.8	7909.67	362.8	7925.91	362.8	7899.31	362.8	7954.39	362.8	7897.85	362.8	7907.29	362.8	7882.25	362.8	7910.27	362.8	7881.1	362.8	7876.06	362.8	7880.56	362.8	7905.59	362.8	7867.39	362.8	7847.9	362.8	7862.49
363.8	8057.78	363.8	8027.87	363.8	7989.35	363.8	7991.6	363.8	7980.9	363.8	7965.71	363.8	7970.72	363.8	7983.67	363.8	7972.13	363.8	7955.21	363.8	7959.68	363.8	7939.17	363.8	7959.17	363.8	7943.95	363.8	7933.87	363.8	7947	363.8	7945.58	363.8	7943.57	363.8	7933.14	363.8	7928.17	363.8	7905.53	363.8	7919.05	363.8	7896.11	363.8	7940.8	363.8	7893.3	363.8	7901.89	363.8	7876.04	363.8	7898.7	363.8	7878.44	363.8	7871.12	363.8	7873.42	363.8	7894.75	363.8	7859.73	363.8	7841.79	363.8	7854.47
364.8	8051.3	364.8	8019.97	364.8	7985.78	364.8	7983.56	364.8	7978.56	364.8	7960.97	364.8	7963.75	364.8	7973.24	364.8	7965.37	364.8	7950.1	364.8	7952.68	364.8	7932.77	364.8	7954.09	364.8	7937.49	364.8	7932	364.8	7939.62	364.8	7938.95	364.8	7934.04	364.8	7925.02	364.8	7922.77	364.8	7903.08	364.8	7915.41	364.8	7892.31	364.8	7932.12	364.8	7891.3	364.8	7892.64	364.8	7873.75	364.8	7891.36	364.8	7875.71	364.8	7866.42	364.8	7871.06	364.8	7884.81	364.8	7852.68	364.8	7835.49	364.8	7842.89
365.8	8045.1	365.8	8015.01	365.8	7982.63	365.8	7979.62	365.8	7970.42	365.8	7959.25	365.8	7959.13	365.8	7969.45	365.8	7964.19	365.8	7942.59	365.8	7948.21	365.8	7928.6	365.8	7948.44	365.8	7934.15	365.8	7924.94	365.8	7935.24	365.8	7934.28	365.8	7925.92	365.8	7916.52	365.8	7919.72	365.8	7903.07	365.8	7912.04	365.8	7888.14	365.8	7923.77	365.8	7890.61	365.8	7890.37	365.8	7870.47	365.8	7887.35	365.8	7871.03	365.8	7862.41	365.8	7864.56	365.8	7876.85	365.8	7848.51	365.8	7834.66	365.8	7838.54
366.8	8042.31	366.8	8009.24	366.8	7977.63	366.8	7975.99	366.8	7963.16	366.8	7955.51	366.8	7957.56	366.8	7968.34	366.8	7961.25	366.8	7939.87	366.8	7942.15	366.8	7925.08	366.8	7944.14	366.8	7932.9	366.8	7927.85	366.8	7930.89	366.8	7928.89	366.8	7921.44	366.8	7914.42	366.8	7912.96	366.8	7896.84	366.8	7906.01	366.8	7885.07	366.8	7917.48	366.8	7882.54	366.8	7885.32	366.8	7869.02	366.8	7882.67	366.8	7866.89	366.8	7861.02	366.8	7862.34	366.8	7869.17	366.8	7843.93	366.8	7831.54	366.8	7836.26
367.8	8036.32	367.8	8002.23	367.8	7974.58	367.8	7968.57	367.8	7962.05	367.8	7949.65	367.8	7951.16	367.8	7965	367.8	7954.86	367.8	7937.54	367.8	7938.52	367.8	7922.39	367.8	7940.19	367.8	7928.05	367.8	7920.12	367.8	7926.97	367.8	7925.05	367.8	7918.37	367.8	7912.44	367.8	7909.76	367.8	7892.68	367.8	7900.45	367.8	7883.65	367.8	7906.94	367.8	7878.38	367.8	7879.4	367.8	7864.19	367.8	7877.49	367.8	7865.91	367.8	7859.75	367.8	7858.71	367.8	7864.24	367.8	7843.41	367.8	7828.81	367.8	7827.36
368.8	8034.63	368.8	7997.9	368.8	7973.26	368.8	7968.9	368.8	7960.04	368.8	7946.75	368.8	7944.94	368.8	7959.07	368.8	7949.61	368.8	7933.59	368.8	7933.76	368.8	7917.25	368.8	7934.03	368.8	7926.11	368.8	7916.74	368.8	7919.27	368.8	7921.25	368.8	7913.88	368.8	7906.2	368.8	7905.51	368.8	7893.44	368.8	7894.19	368.8	7883.5	368.8	7906.3	368.8	7875.86	368.8	7876.13	368.8	7862.75	368.8	7873.25	368.8	7862	368.8	7859.61	368.8	7853.89	368.8	7854.75	368.8	7836.19	368.8	7826.99	368.8	7823.45
369.8	8026.84	369.8	7995.77	369.8	7974.39	369.8	7967.97	369.8	7957.58	369.8	7947.58	369.8	7944.54	369.8	7954.51	369.8	7948.85	369.8	7931.38	369.8	7933.39	369.8	7916.38	369.8	7932.18	369.8	7928.37	369.8	7917.69	369.8	7916.82	369.8	7913.4	369.8	7914.27	369.8	7901.99	369.8	7901.74	369.8	7894.54	369.8	7890.04	369.8	7881.95	369.8	7902.91	369.8	7874.96	369.8	7874.26	369.8	7861.24	369.8	7870.03	369.8	7859.35	369.8	7857.17	369.8	7849.97	369.8	7851.27	369.8	7831.64	369.8	7823.38	369.8	7817.12
370.8	8024.19	370.8	7986.24	370.8	7975.79	370.8	7967.4	370.8	7959.41	370.8	7947.42	370.8	7945.61	370.8	7953.12	370.8	7949.39	370.8	7931.83	370.8	7933.64	370.8	7920.48	370.8	7931.06	370.8	7924.41	370.8	7919.67	370.8	7921.61	370.8	7914.2	370.8	7916.2	370.8	7901.31	370.8	7898.94	370.8	7888.42	370.8	7892.62	370.8	7884.2	370.8	7897.39	370.8	7871.35	370.8	7872.43	370.8	7861.31	370.8	7872.51	370.8	7859.53	370.8	7855.54	370.8	7847.86	370.8	7844.4	370.8	7827.48	370.8	7821.7	370.8	7813.18
371.8	8024.63	371.8	7982.15	371.8	7975.7	371.8	7968.42	371.8	7961.94	371.8	7951.11	371.8	7946.11	371.8	7956.29	371.8	7948.76	371.8	7929.76	371.8	7935.56	371.8	7923.75	371.8	7931.23	371.8	7919.86	371.8	7919.43	371.8	7922.46	371.8	7914.52	371.8	7917.18	371.8	7905.89	371.8	7900.08	371.8	7890.42	371.8	7890.27	371.8	7885.54	371.8	7888.8	371.8	7874.17	371.8	7876.24	371.8	7861.69	371.8	7874.11	371.8	7858.93	371.8	7854.93	371.8	7849.54	371.8	7840.42	371.8	7829.67	371.8	7822.78	371.8	7812.93
372.8	8025.26	372.8	7984.4	372.8	7978.56	372.8	7972.04	372.8	7963.4	372.8	7954.41	372.8	7948.86	372.8	7956.52	372.8	7950.35	372.8	7932.17	372.8	7936.42	372.8	7924.24	372.8	7930.37	372.8	7921.71	372.8	7920.28	372.8	7918.74	372.8	7915.88	372.8	7920.71	372.8	7902.84	372.8	7903.7	372.8	7893.56	372.8	7890.23	372.8	7884.15	372.8	7887.66	372.8	7870.89	372.8	7877.73	372.8	7862.63	372.8	7873	372.8	7858.49	372.8	7856.14	372.8	7849.17	372.8	7840.12	372.8	7830.33	372.8	7819.51	372.8	7813.15
373.8	8024.93	373.8	7984.69	373.8	7978.08	373.8	7971.51	373.8	7964.04	373.8	7957.84	373.8	7949.95	373.8	7960.64	373.8	7951.15	373.8	7935.53	373.8	7940.07	373.8	7926.94	373.8	7931.93	373.8	7923.15	373.8	7923.46	373.8	7924.23	373.8	7918.95	373.8	7920.77	373.8	7902.89	373.8	7906.88	373.8	7896.08	373.8	7894.13	373.8	7888.83	373.8	7885.16	373.8	7871.58	373.8	7879.46	373.8	7863.32	373.8	7873.97	373.8	7857.44	373.8	7858.98	373.8	7849.54	373.8	7841.32	373.8	7824.96	373.8	7819.14	373.8	7815.17
374.8	8024.87	374.8	7982.66	374.8	7978.12	374.8	7969.88	374.8	7966.3	374.8	7953.44	374.8	7948.57	374.8	7958.86	374.8	7955.29	374.8	7935.42	374.8	7938.53	374.8	7922.98	374.8	7930.14	374.8	7923.62	374.8	7921.53	374.8	7924.01	374.8	7919.1	374.8	7920.82	374.8	7905.86	374.8	7904.25	374.8	7893.93	374.8	7893.24	374.8	7889.81	374.8	7887.07	374.8	7871.35	374.8	7878.69	374.8	7864.2	374.8	7873.82	374.8	7862.62	374.8	7859.86	374.8	7850.86	374.8	7845.03	374.8	7830.19	374.8	7823.18	374.8	7818.53
375.8	8023.26	375.8	7986.89	375.8	8026.12	375.8	7991.67	375.8	7959.53	375.8	7947.88	375.8	7946.54	375.8	7957.49	375.8	7953.01	375.8	7934.95	375.8	7939.44	375.8	7919.67	375.8	7932.52	375.8	7926.45	375.8	7936.78	375.8	7919.62	375.8	7916.72	375.8	7937.43	375.8	7904.34	375.8	7905.84	375.8	7892.77	375.8	7894.27	375.8	7891.1	375.8	7892.02	375.8	7872.68	375.8	7877.29	375.8	7867.68	375.8	7874.19	375.8	7860.31	375.8	7856.33	375.8	7853.46	375.8	7848.64	375.8	7832.98	375.8	7824.28	375.8	7820.6
376.8	8024.8	376.8	7989.13	376.8	8441.01	376.8	8300.74	376.8	8071.02	376.8	8027.7	376.8	8073.59	376.8	8016.23	376.8	8021.46	376.8	8133.03	376.8	8171.4	376.8	8078.77	376.8	7934.66	376.8	7928.6	376.8	8213.21	376.8	8028.41	376.8	7983.42	376.8	8239.67	376.8	7905.73	376.8	7944.53	376.8	8024.98	376.8	7935.59	376.8	7925.58	376.8	7892.85	376.8	7878.86	376.8	7884.97	376.8	7863.63	376.8	7924.14	376.8	7860.93	376.8	8000.58	376.8	7852.97	376.8	7849.87	376.8	7834.01	376.8	7823.37	376.8	7823.85
377.8	8024.32	377.8	7985.09	377.8	9504.63	377.8	9293.21	377.8	8691.67	377.8	8520.29	377.8	8732.52	377.8	8465.19	377.8	8498.93	377.8	8984.42	377.8	9061.59	377.8	8842.27	377.8	7930.38	377.8	7929.86	377.8	9179.76	377.8	8650.02	377.8	8462.86	377.8	9205.97	377.8	8082.05	377.8	8318.9	377.8	8723.39	377.8	8313.63	377.8	8301.26	377.8	7893.32	377.8	7879.92	377.8	8142.25	377.8	8016.46	377.8	8349.38	377.8	7897.86	377.8	8752.24	377.8	7854.11	377.8	7843.17	377.8	7832.52	377.8	7824.71	377.8	7824.41
378.8	8048.94	378.8	8035.55	378.8	10442	378.8	10310	378.8	9799.62	378.8	9611.37	378.8	9836.63	378.8	9512.87	378.8	9548.05	378.8	10057.9	378.8	10082	378.8	9927.69	378.8	7939.16	378.8	7935.03	378.8	10195.6	378.8	9725.57	378.8	9529.07	378.8	10219.7	378.8	8887.03	378.8	9353.81	378.8	9823.17	378.8	9338.81	378.8	9351.08	378.8	7891.51	378.8	7917.85	378.8	9092.42	378.8	8735.74	378.8	9419.04	378.8	8261.3	378.8	9875.51	378.8	8053.14	378.8	7873.51	378.8	7893.86	378.8	7869.85	378.8	8026.53
379.8	8370.24	379.8	8454.45	379.8	10969.2	379.8	10898.4	379.8	10608.8	379.8	10507.5	379.8	10643.2	379.8	10451	379.8	10465.2	379.8	10718.4	379.8	10741.7	379.8	10644.6	379.8	8168.96	379.8	8160.06	379.8	10782.2	379.8	10547.6	379.8	10453.2	379.8	10823.4	379.8	9970.13	379.8	10324.1	379.8	10615.9	379.8	10336.9	379.8	10334.4	379.8	7976.86	379.8	8307.73	379.8	10141.9	379.8	9846.99	379.8	10362.9	379.8	9290.68	379.8	10633.4	379.8	8879.5	379.8	8217.46	379.8	8345.97	379.8	8268.72	379.8	8887.16
380.8	9389.73	380.8	9503.39	380.8	11152.9	380.8	11132.5	380.8	11023.6	380.8	10952	380.8	11002.7	380.8	10939.7	380.8	10933.8	380.8	11032.2	380.8	11016.1	380.8	10993.3	380.8	9036.06	380.8	9034.85	380.8	11044.6	380.8	10954.1	380.8	10904.6	380.8	11044.5	380.8	10669.8	380.8	10844.5	380.8	10972.4	380.8	10865.2	380.8	10859.4	380.8	8517.1	380.8	9369.71	380.8	10754.6	380.8	10614.7	380.8	10881.2	380.8	10269.9	380.8	10990.6	380.8	9975.85	380.8	9246.93	380.8	9425.53	380.8	9333.99	380.8	10014
381.8	10386.1	381.8	10439.5	381.8	11215.5	381.8	11203.5	381.8	11159.7	381.8	11136.8	381.8	11142.1	381.8	11123.1	381.8	11107.7	381.8	11126.5	381.8	11113.7	381.8	11102.5	381.8	10092	381.8	10112.5	381.8	11118.1	381.8	11089.3	381.8	11078.9	381.8	11121.9	381.8	10997.3	381.8	11057.6	381.8	11093.2	381.8	11062.5	381.8	11052.3	381.8	9645.78	381.8	10325.8	381.8	11029.8	381.8	10959.5	381.8	11058.7	381.8	10838.8	381.8	11097.2	381.8	10687.8	381.8	10249.9	381.8	10393.2	381.8	10303.7	381.8	10699.5
382.8	10967.7	382.8	10977.8	382.8	11233.6	382.8	11227.7	382.8	11201	382.8	11181.8	382.8	11176.6	382.8	11177.5	382.8	11160.4	382.8	11156.5	382.8	11143.2	382.8	11141.6	382.8	10751.6	382.8	10752.4	382.8	11141.7	382.8	11134.7	382.8	11127.3	382.8	11140.2	382.8	11096.5	382.8	11116.5	382.8	11129.7	382.8	11122.1	382.8	11121	382.8	10494.1	382.8	10861.1	382.8	11110.6	382.8	11098	382.8	11122.2	382.8	11046.3	382.8	11134.7	382.8	11007.8	382.8	10819.3	382.8	10879.9	382.8	10870.5	382.8	11005.8
