fittedT	fittedR
1534	118.742064622824
1535	118.690230992285
1536	118.638419987717
1537	118.586631599151
1538	118.534865816617
1539	118.483122630146
1540	118.43140202977
1541	118.379704005519
1542	118.328028553706
1543	118.27637566135
1544	118.224745316685
1545	118.173137509818
1546	118.121552230856
1547	118.069989469906
1548	118.018449217076
1549	117.966931462473
1550	117.915436196205
1551	117.863963408378
1552	117.812513089101
1553	117.76108522848
1554	117.709679816622
1555	117.658296843635
1556	117.606936299627
1557	117.555598174704
1558	117.504282458975
1559	117.452989144611
1560	117.401718226573
1561	117.350469689506
1562	117.299243523597
1563	117.24803971903
1564	117.19685826599
1565	117.145699154662
1566	117.094562375231
1567	117.043447917883
1568	116.992355772801
1569	116.941285930172
1570	116.89023838018
1571	116.83921311301
1572	116.788210118848
1573	116.737229387877
1574	116.686270910284
1575	116.635334676254
1576	116.58442067597
1577	116.533528905822
1578	116.482659353022
1579	116.431812005978
1580	116.380986854951
1581	116.330183890202
1582	116.279403101992
1583	116.228644480581
1584	116.17790801623
1585	116.127193699199
1586	116.076501519748
1587	116.025831468139
1588	115.975183534631
1589	115.924557709486
1590	115.873953982964
1591	115.823372345326
1592	115.772812786831
1593	115.722275297741
1594	115.671759869735
1595	115.621266496542
1596	115.570795164801
1597	115.520345864883
1598	115.469918587166
1599	115.419513322029
1600	115.369130059857
1601	115.318768791039
1602	115.268429505967
1603	115.218112195038
1604	115.167816848652
1605	115.117543457213
1606	115.06729201113
1607	115.017062500815
1608	114.966854916685
1609	114.916669249159
1610	114.866505488662
1661	288.566052352474
1662	289.504304967433
1663	290.441977696538
1664	291.379077774444
1665	292.31559165999
1666	293.251505877769
1667	294.186824840431
1668	295.121537344999
1669	296.055647967319
1670	296.989152934577
1671	297.922053659973
1672	298.854353328069
1673	299.786050101068
1674	300.717143539071
1675	301.647633642076
1676	302.577520410084
1677	303.506803843095
1678	304.435483941109
1679	305.363565935467
1680	306.29104988289
1681	307.21793271875
1682	308.144214443046
1683	309.069895055778
1684	309.994974556947
1685	310.919452946551
1686	311.843333652421
1687	312.766621923999
1688	313.689311794748
1689	314.611403264669
1690	315.532896333763
1691	316.453791002029
1692	317.374087269468
1693	318.293785830671
1694	319.212897118749
1695	320.131412820782
1696	321.04933293677
1697	321.966657466712
1698	322.883386410609
1699	323.799519768461
1700	324.715057540268
1701	325.630005576113
1702	326.544362186934
1703	327.458126578527
1704	328.371299129457
1705	329.283880218295
1706	330.195870223608
1707	331.107269523963
1708	332.01807849793
1709	332.928297524076
1710	333.837926980969
1711	334.746967247177
1712	335.655418701269
1713	336.563281721812
1714	337.470556687374
1715	338.377244021201
1716	339.28334450172
1717	340.188858158284
1718	341.093785375493
1719	341.998126537947
1720	342.901882030248
1721	343.805052236995
1722	344.707637542789
1723	345.60963833223
1724	346.511054989919
1725	347.411887900456
1726	348.312137448441
1727	349.211804018475
1728	350.110887995158
1729	351.00938976309
1730	351.907309665859
1731	352.804648053413
1732	353.701405364104
1733	354.597581981171
1734	355.493178287854
1735	356.388194667393
1736	357.282631503027
1737	358.176489177995
1738	359.069768075537
1739	359.962468578892
1740	360.8545910713
1741	361.746135935999
1742	362.637103556231
1743	363.527494315233
1744	364.417308596246
1745	365.306546458062
1746	366.195208391566
1747	367.083294898662
1748	367.970806356606
1749	368.857743142655
1750	369.744105634064
1751	370.62989420809
1752	371.515109241988
1753	372.399751113015
1754	373.283820198428
1755	374.167316875481
1756	375.050241521432
1757	375.932594513536
1758	376.81437622905
1759	377.695587044509
1760	378.576226887562
1761	379.456296496791
1762	380.335796243782
1763	381.214726500125
1764	382.093087637406
1765	382.970880027215
1766	383.848104041137
1767	384.724760050762
1768	385.600848427677
1769	386.47636954347
1770	387.351323769728
1771	388.22571147804
1772	389.099533039994
1773	389.972788827176
1774	390.845479143545
1775	391.717604234662
1776	392.589164603863
1777	393.46016061625
1778	394.330592636654
1779	395.200461029636
1780	396.069766159482
1781	396.938508390209
1782	397.80668808556
1783	398.674305609008
1784	399.541361323752
1785	400.407855592721
1786	401.273788778571
1787	402.139161243687
1788	403.003973350181
1789	403.868225479009
1790	404.731917991659
1791	405.595051239116
1792	406.457625583301
1793	407.319641385903
1794	408.181099008373
1795	409.041998811932
1796	409.902341157561
1797	410.76212640601
1798	411.621354917792
1799	412.480027053187
1800	413.33814317224
1801	414.195703634761
1802	415.052708800324
1803	415.909159028269
1804	416.765054681123
1805	417.620396117332
1806	418.475183696094
1807	419.329417776725
1808	420.183098718401
1850	246.483551854588
1851	246.375957997095
1852	246.268409523177
1853	246.160907721915
1854	246.053452823502
1855	245.94604483024
1856	245.838683721281
1857	245.731369472903
1858	245.624102084216
1859	245.516881504227
1860	245.409707751391
1861	245.302580758532
1862	245.195500551759
1863	245.088467085136
1864	244.981480339814
1865	244.874540298156
1866	244.767646939711
1867	244.660800244027
1868	244.554000190652
1869	244.447246759132
1870	244.340539929016
1871	244.233879679791
1872	244.12726599094
1873	244.020698842077
1874	243.914178212746
1875	243.807704082489
1876	243.701276430847
1877	243.594895237363
1878	243.488560481578
1879	243.382272143034
1880	243.276030203536
1881	243.16983464136
1882	243.063685435966
1883	242.957582566982
1884	242.85152601404
1885	242.745515756768
1886	242.639551774797
1887	242.533634047756
1888	242.427762556647
1889	242.321937282348
1890	242.216158203093
1891	242.110425298633
1892	242.004738548722
1893	241.899097933113
1894	241.793503431559
1895	241.687955023812
1896	241.582452689627
1897	241.476996411487
1898	241.371586167528
1899	241.266221937465
1900	241.160903701152
1901	241.055631438446
1902	240.950405129203
1903	240.845224753279
1904	240.74009029053
